geneID	logFC	logCPM	LR	PValue	FDR
g5186	-8.17753551851566	-0.450369391242655	97.1251206943647	6.50819323251682e-23	2.76445809955201e-22
g3805	-1.54095626545525	4.56896812640008	97.0738005926734	6.67908508305535e-23	2.83598455380519e-22
g1333	-1.3090466850361	5.57543485499535	97.0589302505999	6.72943563336719e-23	2.85629396388932e-22
g13226	-0.821494607342666	6.10560922781211	97.0446645415177	6.77809568255848e-23	2.87587091142086e-22
g13904	1.52392604355629	7.65127017062395	97.0398671376357	6.79453848002523e-23	2.88176890190969e-22
g1168	1.8567017313215	2.94437833591092	97.0286749305427	6.83305433787761e-23	2.89702083128341e-22
g14812	-1.21355613259719	5.11838815763494	97.022224112336	6.85535273078298e-23	2.90538818350978e-22
g3992	1.08240937057699	4.10818214155659	96.9537650018155	7.0965256556614e-23	3.00647650815521e-22
g1381	2.02415121432037	4.07275270846333	96.9457559492865	7.12528938117736e-23	3.0175347670679e-22
g13831	1.61567622529257	3.31943487939252	96.9171958309979	7.22881286327277e-23	3.06023343655427e-22
g12200	4.89411040116885	3.91319787266223	96.8096491880222	7.63232396959637e-23	3.22984907963099e-22
g13522	1.95163471482366	4.17352388909445	96.6976554876727	8.076483770594e-23	3.4165334517621e-22
g7938	1.09128259436962	4.53210073048717	96.6748398218812	8.17009142171422e-23	3.45484246355741e-22
g13619	-8.52547021593236	-0.144665845316877	96.6313857830824	8.35138575859691e-23	3.53018867804673e-22
g3146	-12.2350712346307	3.37038387205439	96.605335367802	8.46199402742473e-23	3.57561037230392e-22
g7023	-8.4008349189872	-0.284690792093388	96.594187101388	8.50977536723244e-23	3.59446063108473e-22
g10550	-1.29388679967879	5.45667748373033	96.5673956247735	8.62570975649442e-23	3.64207342679245e-22
g14002	-1.99095610796181	4.64805151272465	96.5251800834382	8.8116026719147e-23	3.71917868546154e-22
g11442	1.55133762659116	4.82188551966376	96.3821275079909	9.47183399734805e-23	3.9963595842179e-22
g2338	-1.3449749827184	2.58865351034895	96.3547532445905	9.60370448473338e-23	4.05049098747851e-22
g14030	1.07422410875351	7.19289026918518	96.3195300666197	9.77609086239966e-23	4.12166389390201e-22
g13901	-1.97908727136126	4.63544734881468	96.3160309886719	9.79338385717196e-23	4.12741980627355e-22
g213	1.73901059320132	4.12470043876509	96.3079023535191	9.83367504242051e-23	4.14286042199633e-22
g11080	-2.86194038313334	2.1455945153164	96.2580040920223	1.00846640130901e-22	4.2470221365677e-22
g5835	1.19334508003228	4.137813611537	96.2163999602581	1.02988248886869e-22	4.33560259053263e-22
g9062	1.50200426003933	5.67275688134634	96.1879276911498	1.04480043456251e-22	4.39677153921127e-22
g9275	0.894574083090391	5.62841327214528	96.1400482472212	1.07037562371055e-22	4.50272669610631e-22
g3529	6.42397044213379	1.83624293477745	96.101115252589	1.0916328970426e-22	4.59044590273442e-22
g3625	1.15117687049944	3.66141076124883	96.0368481877392	1.12765024204821e-22	4.74014489955526e-22
g10459	-1.32160214371215	6.17712352520882	96.0224795905589	1.13586407983358e-22	4.7729025474697e-22
g4181	1.20140734150165	4.76686762940949	95.9545456833044	1.17551631434292e-22	4.93769116550786e-22
g5822	-6.08499382073295	0.928371038474527	95.9481637629595	1.17931177185527e-22	4.95179909537894e-22
g13905	-1.24619243044433	5.35572631525716	95.8216050241661	1.25716256238385e-22	5.27673156969481e-22
g10829	1.41323847412079	5.627706096626	95.8147580967079	1.26151796480193e-22	5.29305298555125e-22
g11836	2.81270530952563	4.84975693845522	95.798562541505	1.27188029231302e-22	5.33455674212085e-22
g9014	-1.6553840771453	4.71760858587026	95.7945494538712	1.27446110216671e-22	5.34340440653253e-22
g12339	-1.1809279615309	7.13797314833785	95.6974516087453	1.33852642876761e-22	5.60993498075357e-22
g9139	1.1665358343445	3.17501995636801	95.656577639442	1.36644936231237e-22	5.72484716206036e-22
g10596	1.11134449765937	7.72596339778696	95.630598079392	1.38449930503903e-22	5.79832605143238e-22
g5647	0.913261348254566	4.86132636109885	95.5509155175601	1.4413617642943e-22	6.03423867127197e-22
g1130	1.627111503319	3.84173094138469	95.5092582067116	1.47201274945978e-22	6.16028369901276e-22
g3878	-1.92287736218459	3.04965213759222	95.4724716913844	1.49962146455053e-22	6.27350868767873e-22
g12563	2.08876089515709	2.37453318371592	95.4675684608655	1.50334030484797e-22	6.28674623240923e-22
g1648	1.27297849694312	3.32563537798471	95.426647761747	1.53473839822931e-22	6.41568186604929e-22
g6250	-1.24433002229226	6.56486567467005	95.3798139582975	1.57147929297639e-22	6.56684878159726e-22
g7109	-7.09893841158932	8.32668366126979	95.3672664217908	1.58147133374417e-22	6.6061682058429e-22
g3902	-1.74205975709045	9.22548871948429	95.3649495306651	1.58332329313758e-22	6.61146820416234e-22
g3669	-1.15288614591354	2.70245737321312	95.3579190622073	1.58895624215289e-22	6.63254672948725e-22
g13466	1.37078301800374	4.67652271747902	95.318863990784	1.62061486087253e-22	6.76220488690167e-22
g2071	-2.01594817139409	3.05500293949179	95.3098463315003	1.62801390913967e-22	6.79057898746008e-22
g2037	1.63314722167999	4.05600105297541	95.2606196845714	1.66900441383772e-22	6.95899339451202e-22
g2304	1.47836282594518	3.37366330744595	95.249670943596	1.67826073868731e-22	6.99501543915369e-22
g5171	-2.39044706558891	6.03718942198776	95.2346864512428	1.69101226438923e-22	7.04557370135269e-22
g6029	1.23125693287807	4.81888911821695	95.2035945488436	1.71778088880593e-22	7.15447536237796e-22
g717	1.30831347924498	6.52275568535663	95.1985488067633	1.72216482537322e-22	7.17010011944775e-22
g9480	1.6616827717809	4.69636110958685	95.1471482407445	1.76746628237092e-22	7.35600779854593e-22
g2592	1.36616029509175	3.58032495886279	95.0962954008236	1.81345781968272e-22	7.54465001898824e-22
g35	1.08191686356259	5.26299579234265	95.0678571834464	1.83969736546847e-22	7.65100844912547e-22
g3141	1.59526641730739	3.14941824563377	95.0215471169509	1.88324219390468e-22	7.82923239908226e-22
g14336	-1.16015977309364	6.72997017307001	94.9950930805557	1.9085777154942e-22	7.93165159844491e-22
g7272	1.86988264616312	2.24743828015848	94.9853722800005	1.91797291735302e-22	7.96777536241524e-22
g849	1.24826211547285	5.3908495725879	94.9838396651847	1.91945841293215e-22	7.9710256510666e-22
g7630	3.96917101138673	2.32247415114915	94.9781012350538	1.92503064684054e-22	7.99123853651819e-22
g13335	-1.41708995101973	5.4570891122438	94.938789083406	1.96364180711075e-22	8.14853849458805e-22
g13431	-1.81161284460294	6.2211172733762	94.9232111464432	1.97915539839111e-22	8.20991026401755e-22
g12254	0.821330045281127	5.66016798937985	94.888720462005	2.01394119830116e-22	8.35115265733002e-22
g13063	-1.2693001760389	6.58976925264313	94.8467226331614	2.05712509524565e-22	8.52710318274219e-22
g1360	1.46691537707934	6.30976545463322	94.8412296135125	2.06284131274913e-22	8.54767250096377e-22
g3575	-3.51308683555804	1.817494604343	94.7933184077297	2.11337774693259e-22	8.75387779209892e-22
g9538	0.945381501067543	5.90839717904509	94.7691706953672	2.13931606446677e-22	8.85808116247617e-22
g8172	1.98009935341351	2.62993804062087	94.7679077629345	2.14068137447457e-22	8.86049826302234e-22
g1612	-0.831348463064686	5.44600442802393	94.711220955508	2.20286932032186e-22	9.11457280455802e-22
g11644	-2.60478297959759	9.18538208914604	94.6644154916973	2.25557667359917e-22	9.32924945224143e-22
g1639	-6.12324956495677	-0.1480012770452	94.60646869451	2.32258101838715e-22	9.60288147536658e-22
g11763	11.1711327605333	7.84227753613506	94.5504188611261	2.3892854530032e-22	9.8750744370023e-22
g4526	-7.92118015272384	-0.673522191165597	94.5110733811914	2.4372515982958e-22	1.00696506449998e-21
g5487	1.14000361397304	5.32561149523721	94.4743161941902	2.48293216643334e-22	1.02546455267231e-21
g9670	1.67747373767949	3.58976137528107	94.4542740020634	2.50819966501748e-22	1.03552292797899e-21
g12462	1.26310146766294	4.97694261248142	94.4502203215175	2.51334138761454e-22	1.03726797638828e-21
g7638	-2.13776137056077	4.46188235741329	94.393047206529	2.58699329745523e-22	1.06727594662482e-21
g8672	-0.959999166906623	6.56519131544872	94.3760589549031	2.60929121641726e-22	1.07608346746171e-21
g10958	-1.51183983229712	5.54631329073818	94.3458348651383	2.64943812392909e-22	1.09224290949033e-21
g2168	-1.77836424021974	6.24265548823103	94.3327931928798	2.66695174795339e-22	1.0990633212122e-21
g9473	-2.21907598462009	3.55832275798323	94.3319683352173	2.66806333241958e-22	1.09912187498695e-21
g10895	-8.99108755150705	2.47275097620586	94.3197827259655	2.68453884577377e-22	1.10550733361922e-21
g6385	3.35014896128938	3.33201572950468	94.2934899825443	2.720435349314e-22	1.11988291776227e-21
g9547	1.5295189876435	4.03744685514968	94.1811991166981	2.87922488695924e-22	1.18481933007103e-21
g8914	-2.80851868647551	5.73278906102524	94.1461322621115	2.93068736332155e-22	1.20555887655938e-21
g10388	1.24295694553976	4.07986335796698	94.116638502264	2.97468267287543e-22	1.22321282054366e-21
g14718	-1.55721175848866	8.42929345965184	94.0640549479822	3.05476580613895e-22	1.25568817781716e-21
g6584	-1.19444962109356	7.37790821233966	93.9997212156668	3.15568303230906e-22	1.29670092559941e-21
g335	1.31628794231962	3.97250047959853	93.9708877674149	3.20198835927051e-22	1.31525152279166e-21
g4151	-3.69454259800871	6.13861949020908	93.9640478428858	3.21307235773185e-22	1.31932637883397e-21
g3925	-1.43643101672211	6.26418646338865	93.9417592139274	3.24945773084096e-22	1.33378357329993e-21
g6959	2.10306988321801	3.32326173006238	93.8992811381062	3.31994670195159e-22	1.36222351646852e-21
g4899	2.81955129315747	3.10003008736874	93.8269241161887	3.44355673760025e-22	1.41243135796577e-21
g85	1.07252992030821	6.89365781949949	93.8226209363461	3.45105137112197e-22	1.41499346815225e-21
g992	-1.97759194586162	4.15495573291526	93.8086000341943	3.47558424371103e-22	1.42453718622386e-21
g13148	-1.40898322095428	3.31031903963795	93.7240008078912	3.62735661328125e-22	1.48604948472875e-21
g8276	1.25847238989059	3.70883033138457	93.7234951204037	3.62828347334319e-22	1.48604948472875e-21
g3615	-1.39306559939969	5.68350237948609	93.7131324110745	3.64732923673956e-22	1.49331063766401e-21
g9203	-1.30041001908846	9.40378987115935	93.6647891822178	3.73750980464688e-22	1.52968045686937e-21
g14745	-1.02621901969852	5.67768799995111	93.6162965569391	3.83020967877432e-22	1.56705475020803e-21
g11238	-1.55586275866729	6.83664887571037	93.5811362702145	3.89885804653482e-22	1.5945654283393e-21
g11955	-2.49588857584649	6.68999681193799	93.5273541059373	4.00625296654761e-22	1.63789721895962e-21
g8074	-1.26578985189501	4.51847416233533	93.4463979323938	4.17351517059694e-22	1.70566479773098e-21
g9692	-6.8315984294627	0.434055757731627	93.3896717979977	4.29486082817315e-22	1.75462476428825e-21
g5956	0.997921748403337	5.3292092903984	93.3183316134057	4.45249030995554e-22	1.81836753040223e-21
g11440	1.42343676306983	5.30659432765093	93.2769095981654	4.54665607412851e-22	1.85615556040313e-21
g4803	-1.1279262985404	8.39409346234952	93.1289520144419	4.89957457658897e-22	1.99951321003561e-21
g1093	-1.23589767368874	8.61694092832878	93.0866237188175	5.00548943237734e-22	2.04200193216487e-21
g602	-1.12302394710804	8.16838169514867	93.084468526479	5.01094306003222e-22	2.0434914198412e-21
g5142	0.985672898067643	5.63391579921641	93.0597541280871	5.07390831485128e-22	2.06842497538544e-21
g10375	-8.1775614103118	-0.45227670807024	92.9904351290045	5.25476803873766e-22	2.14138408537631e-21
g10956	1.1397778438415	5.01655277695828	92.9637757502892	5.32602929049606e-22	2.16964405556428e-21
g13626	-7.48658178785812	-1.04104355910939	92.9336737906995	5.40765522592538e-22	2.20210442874698e-21
g12569	2.90836564444527	2.49427571687758	92.9177830288478	5.45124879507981e-22	2.21905951848545e-21
g8250	1.12251542247131	4.75632953862695	92.9053325244159	5.48565006185629e-22	2.23199888269519e-21
g1186	-1.50047378964787	5.57320103887516	92.9048554160272	5.48697264361955e-22	2.23199888269519e-21
g5636	1.54403744709477	3.96984639673604	92.9001383777216	5.50006581943985e-22	2.23652246036548e-21
g7828	-0.981820595217356	5.3200097558656	92.8668364106751	5.59339615027081e-22	2.27365837775619e-21
g3179	1.09631598522768	4.61102408910415	92.8244133101349	5.71458671170814e-22	2.32208851435968e-21
g3781	1.19614434093687	4.9048510528146	92.7031292070035	6.07574348255082e-22	2.46795785960869e-21
g4038	0.909624024571312	5.80162023729604	92.669860335163	6.17874139311693e-22	2.5088965320117e-21
g6651	1.34386342912423	3.21346776338109	92.6659142781528	6.19107337303424e-22	2.51300389653022e-21
g6086	1.48390518476806	4.42422495242552	92.6246315106707	6.32157313504681e-22	2.5650563576244e-21
g8815	1.64844998048057	3.82663095512254	92.617583101218	6.34412739235321e-22	2.57328702136345e-21
g244	-1.05853312262991	3.98611872940837	92.614271871627	6.35475079027104e-22	2.57667416699938e-21
g10584	1.5116533143161	4.21878950416644	92.5927337042745	6.42428717660378e-22	2.60393792353082e-21
g1399	-1.00590560581432	7.33272584596682	92.5278640555225	6.6383519321995e-22	2.68974252520893e-21
g7491	-4.30675812598095	2.15165347829439	92.508008453422	6.70528910806005e-22	2.71589362694094e-21
g7659	0.926863991246573	6.222661958575	92.4905257195594	6.76478555646507e-22	2.73901335191588e-21
g2399	1.63805476838198	4.00652248130547	92.4681026529275	6.84186830236254e-22	2.76923459278415e-21
g2518	2.53421001473437	4.68083943716813	92.4105293252845	7.043833220715e-22	2.84996207077966e-21
g3701	-2.16241342029245	2.5479189642348	92.3800491470431	7.15315956200393e-22	2.89316339473559e-21
g9051	-2.84023755749223	2.66867950101003	92.3792686159641	7.1559813478174e-22	2.89327248716854e-21
g227	0.736877435454177	4.68657864929759	92.3582070535629	7.23254517357319e-22	2.92318590491263e-21
g12824	-2.62927828600962	6.1635070029579	92.3119709857972	7.40351033928407e-22	2.99121869980269e-21
g6196	1.55864281725734	6.41548671506464	92.3111245722858	7.40667747542404e-22	2.99143222439909e-21
g11710	-1.6955333157571	2.90261219141727	92.2417602395125	7.67088685419332e-22	3.09703861346117e-21
g32	-0.945269256402626	3.47987645045365	92.0935213682675	8.26755880625419e-22	3.33675023803858e-21
g7498	2.12608060373909	2.58543555925612	92.0111921693445	8.61876530548133e-22	3.4772577319659e-21
g12816	-1.33220956858885	5.44498826792969	92.0058967698618	8.64185899211299e-22	3.48533459244343e-21
g14281	1.47230186500611	5.17989410726427	92.0049475187582	8.64600529379933e-22	3.48576678576825e-21
g9152	0.688188162822267	5.35457368927256	92.0006183361801	8.66494028466086e-22	3.49215883424103e-21
g186	1.32982698444142	4.94672466623551	91.9539849132452	8.87155431303704e-22	3.57415818219264e-21
g4641	3.59593116413129	2.8467662117821	91.889929072727	9.16341714879779e-22	3.69043197925117e-21
g14023	1.62572302144521	3.887913265752	91.8308426283721	9.44114574081006e-22	3.80093285737087e-21
g12750	0.940452448575763	5.44439356682868	91.7824470423624	9.67488408540945e-22	3.89365143330802e-21
g5191	-4.07619895842803	3.41994407905157	91.7814657711238	9.67968276642296e-22	3.89420026696015e-21
g1522	2.02650855368292	2.12048685762555	91.7571852864158	9.79918211331295e-22	3.94087717696449e-21
g1274	0.962280018490447	6.05940191106228	91.7205139714132	9.98246758350853e-22	4.01316436149774e-21
g13641	-1.11454017802	6.66350950029358	91.7111427641962	1.00298530090288e-21	4.03078495439062e-21
g1551	1.09750666296125	4.71804089873308	91.7091643465039	1.00398855871217e-21	4.03338706240958e-21
g11108	-1.8364613536823	5.55725023912111	91.6926574535726	1.01239844339192e-21	4.06573189965786e-21
g13492	2.16163052981772	3.74235875310529	91.653947218849	1.03239783067577e-21	4.14458010140622e-21
g8884	-1.74362976249764	4.36726709515145	91.6514343074317	1.03370968538837e-21	4.14837759407006e-21
g14494	-5.41246210865024	0.714192191157841	91.6354720862865	1.04208171646453e-21	4.18049554832214e-21
g12203	1.34609331663139	3.60219682648539	91.6315773184785	1.04413475662e-21	4.18724999497734e-21
g9017	1.34678205301358	4.16514786433915	91.5940240754944	1.0641388580152e-21	4.2659626001833e-21
g8404	-5.98584268079003	-0.336326198373632	91.5821615320004	1.0705371988398e-21	4.29009551899853e-21
g9939	1.07882743934488	7.22628637902941	91.5414699560492	1.09277897005942e-21	4.3776802768776e-21
g11075	-1.86258082427733	5.034568563604	91.4478129134606	1.14574339843946e-21	4.5882348668697e-21
g2750	1.69218761482439	5.65015630119575	91.443001081645	1.14853286934765e-21	4.59778147591607e-21
g2760	5.30217871017456	0.28342066889901	91.4326310015399	1.15456763319525e-21	4.61997744168815e-21
g4947	1.98526286236201	2.72832755388558	91.4320743230735	1.15489248211557e-21	4.61997744168815e-21
g4580	-1.28819998458997	6.69881207688923	91.4204175661334	1.1617158051729e-21	4.64563389179723e-21
g10610	-1.25434247690542	5.73912794223936	91.4174970322721	1.1634316573544e-21	4.65085497158916e-21
g7735	1.2904044179087	4.29651084459187	91.3594714579436	1.19805285907376e-21	4.7875661837572e-21
g11800	1.14112373733356	4.75601041531243	91.3393171872344	1.21031756829318e-21	4.83487324585615e-21
g13568	1.37800692199487	3.1648939014193	91.2689044659501	1.25416086515167e-21	5.00824999232985e-21
g12366	1.14138434758111	3.45207530687097	91.2369016300129	1.27460947538035e-21	5.08811535999545e-21
g10955	0.815538827415411	5.88271219354146	91.2305008244028	1.27873919667456e-21	5.10280403826099e-21
g12164	1.43318195794645	3.64814831024045	91.1571843793395	1.32700752444519e-21	5.29355534997716e-21
g14397	-1.96712359302915	1.11066925175826	91.1472606260975	1.333679419768e-21	5.31829883289125e-21
g13280	-1.54935743299166	6.12695081396285	91.1164119580115	1.35463448467765e-21	5.39996172742284e-21
g14593	-11.3928226152958	10.7773879914502	91.09951100771	1.36625437107216e-21	5.44436759397014e-21
g8150	-1.14806847576882	7.25267148534872	91.0505825865444	1.40045920661555e-21	5.57870907427985e-21
g940	1.33195885440813	4.93785347741684	91.0068517562462	1.43175476042407e-21	5.70137116927562e-21
g4415	-1.85122878741505	11.0832123692357	90.9717900205786	1.45735087018663e-21	5.80125941548661e-21
g917	1.25822533339164	6.56065388479689	90.8818440842163	1.52512681564609e-21	6.06892337977525e-21
g6986	-2.22476107958524	4.08431364189161	90.8022174609131	1.58775328492646e-21	6.31591543551274e-21
g5548	0.937961253648972	4.29222919760307	90.7752204194013	1.60956520209343e-21	6.40043517928209e-21
g9746	4.85147279335717	7.7480154230594	90.7515489988392	1.62893669395458e-21	6.47519470524653e-21
g13437	1.37242804555109	5.08334506658857	90.7297000467722	1.64702366096153e-21	6.54479749187552e-21
g1489	1.57980472470974	3.27743029379624	90.7284909683162	1.64803040368927e-21	6.54650339405229e-21
g2323	1.83453251008789	3.0870336173762	90.6252934012637	1.73626593648981e-21	6.89458736321715e-21
g8116	-1.18291993320617	5.16562256754002	90.6130342765283	1.74705686448682e-21	6.93500828875598e-21
g8905	-2.05549598804042	3.45947223139811	90.5857631405848	1.77130311650642e-21	7.02879364082369e-21
g5377	5.06956639484405	2.71190618397972	90.5534054573093	1.80050869389765e-21	7.14218581620633e-21
g3178	0.827867277462719	5.14707370112943	90.5382425055941	1.81435981133332e-21	7.19461251524512e-21
g2038	-1.77545655516143	7.40035955538099	90.5271357211899	1.82457326471743e-21	7.2325829028327e-21
g621	-1.2296417390692	7.25620602742193	90.5256649303489	1.82593006305493e-21	7.23543136136096e-21
g2865	-2.19672638293897	2.21475235701777	90.5091265018055	1.84125634494575e-21	7.2936139701782e-21
g5148	2.49521642337354	4.30744674640231	90.4493210107241	1.89776037648366e-21	7.51481291938361e-21
g13540	-3.68095874947829	1.47019372558144	90.4354427954919	1.91111848244644e-21	7.56506642300812e-21
g14028	1.41471415802667	5.13271999889834	90.3664556693326	1.97892898033793e-21	7.83075666669847e-21
g2572	1.10008347941146	4.09308707852764	90.3312089054085	2.0144981834847e-21	7.96872501959734e-21
g6050	-1.11302892958443	3.9449931201664	90.3126207876501	2.03351316487706e-21	8.04113664116192e-21
g1098	1.25457780951555	6.81592091056931	90.2969995013738	2.04963194520015e-21	8.10204928965625e-21
g3060	-7.56766645382809	-0.944536395624355	90.2546695877405	2.09395519390787e-21	8.27437087254568e-21
g14236	0.91606885695177	5.34886810452528	90.2065677718454	2.14548700160699e-21	8.47504743457088e-21
g4087	1.55019576152873	3.45217155156111	90.1978225080193	2.15499123252793e-21	8.50962577609516e-21
g2248	2.32957960188239	3.28327532517281	90.1796320385031	2.17489549471972e-21	8.58523336477629e-21
g4976	-3.23005496941958	0.761104229101006	90.060840373514	2.30947827805143e-21	9.11331543274246e-21
g1232	1.72613150952899	3.92084317174677	89.9852252489593	2.39945189316467e-21	9.46506127794288e-21
g6768	-1.11439454975836	8.36248700163317	89.9698986587951	2.41811183391751e-21	9.53535090821662e-21
g7325	-1.63476905086073	4.82887839267687	89.9589572759206	2.43152156618359e-21	9.58489568700394e-21
g12429	-2.19124043839871	1.46666383522426	89.9182191817227	2.48210742520857e-21	9.7809008966248e-21
g6536	-2.69594860635684	1.35677701268057	89.8706606202956	2.54249578335331e-21	1.00153838415137e-20
g12038	1.02298552691708	4.22379914182974	89.8274887562176	2.59858559922112e-21	1.0232776984498e-20
g5041	-0.87391882760892	5.97103501268283	89.8206015319842	2.60764740248954e-21	1.0264895347925e-20
g939	1.13439705750691	4.48333030870817	89.8144007274822	2.61583309146958e-21	1.02935438243633e-20
g1350	1.23602497798128	4.51176513032257	89.8130245816829	2.61765322519208e-21	1.02971320659273e-20
g2253	3.13885212020266	2.33254515427023	89.7372112405502	2.71990836346699e-21	1.0695664625954e-20
g5528	-1.54190483459066	8.28197002132429	89.7272017155848	2.7337042229342e-21	1.0746187508809e-20
g10052	1.50198655951087	4.61798228592289	89.587518678749	2.93369162014123e-21	1.15283403457682e-20
g5892	1.08903407643434	4.49000071507774	89.5474148826486	2.99376741895842e-21	1.17603399960955e-20
g2157	-1.97617560036619	3.79260439563251	89.5362952954329	3.01064147461865e-21	1.18225294069108e-20
g5628	1.57923946057482	5.37155854798696	89.4824903097347	3.09364451261492e-21	1.21442686424915e-20
g3591	-2.44002544104547	6.71316152679258	89.4216106218266	3.1903249318988e-21	1.25194578584066e-20
g7355	-1.48952869819296	3.397731044272	89.4118382307084	3.2061231085495e-21	1.25770995438151e-20
g6290	8.99130584321232	0.449701076924053	89.3493275795265	3.30904638536641e-21	1.29763607301622e-20
g11565	-2.70694234559451	3.46307431612629	89.3484305208803	3.31054718869411e-21	1.29777570809907e-20
g9238	1.04802157092044	3.73875474814477	89.3411714260884	3.32271692336318e-21	1.30209615486237e-20
g3322	1.50626387627636	4.71962807752141	89.2911381831554	3.40782263432929e-21	1.33498566708332e-20
g10112	-1.72318903773243	7.10538545142983	89.2639553391653	3.45497074510476e-21	1.35298802546641e-20
g14855	4.03665689795958	2.18149624015071	89.2619928500905	3.45839978952605e-21	1.35386320489837e-20
g14053	-1.2228550049595	6.45582478012823	89.2456613867359	3.48706800591354e-21	1.36461477331867e-20
g14594	-1.09721389966306	5.57671535539415	89.2247297211575	3.52415923975267e-21	1.37865401314962e-20
g12394	0.820952886945639	4.68796954390665	89.2106223058846	3.54938015215302e-21	1.38804148965018e-20
g13443	1.43978805892753	3.99983336219033	89.1959643249191	3.57577661542665e-21	1.397882051348e-20
g9528	1.15830101192054	4.59089656778485	89.1748627511982	3.6141220420049e-21	1.41238543916614e-20
g5028	1.38234941652421	4.23215162793126	89.149335253809	3.66106034496346e-21	1.43023573848555e-20
g9774	1.38287768025989	3.79155793924738	89.1274976099037	3.70169760370047e-21	1.44561301182061e-20
g4632	2.01789961028387	3.22243447351044	89.0820769644236	3.78767092005396e-21	1.47867855443016e-20
g8931	-2.41912869129707	4.74651370763391	89.0700845529859	3.8107018529277e-21	1.48715755272432e-20
g9108	-1.59210685669092	10.4576080361513	88.9343272427353	4.08139342444339e-21	1.59224904517945e-20
g8205	0.945720510922492	5.14251889475675	88.9255327055148	4.09957830730682e-21	1.59879323253999e-20
g8410	-0.912315357091514	6.71423061229068	88.8527895415158	4.25313411491255e-21	1.65810802822433e-20
g8970	1.45699136979715	2.93176946769297	88.8505240762331	4.25800763326099e-21	1.65943735092059e-20
g4465	2.04523033168911	5.58015955149745	88.8451486952151	4.26959363232352e-21	1.6633808594382e-20
g6028	1.39509824257969	4.66033967113556	88.8128896151681	4.33978973494883e-21	1.69014758588509e-20
g12693	-1.94730831673666	6.01864949200688	88.8096133930123	4.34698308564406e-21	1.69236769374817e-20
g5931	1.27664161162163	4.39450046885225	88.7445644743992	4.49230106684071e-21	1.74834250582812e-20
g4564	-8.26300075664248	-0.429784872783815	88.742698846843	4.49653975692558e-21	1.7493916000091e-20
g10483	2.34925557901832	3.37984478690485	88.7038015493815	4.58583098275947e-21	1.78351855408385e-20
g2497	-4.23892533644783	6.45400670765536	88.6807734670574	4.63952697091453e-21	1.80378317109938e-20
g13994	1.39137550289413	4.09253738126836	88.6610453013057	4.68602822530595e-21	1.82123764107965e-20
g9707	1.15225047382147	4.3575781728659	88.6567498724423	4.69621462052091e-21	1.82457111558758e-20
g8888	1.50957019513569	3.9548501492313	88.643178946313	4.72854314921548e-21	1.83650201036848e-20
g4446	-2.00099707910344	3.8713470149038	88.6035831531633	4.82414571146446e-21	1.87299109352303e-20
g13229	-1.41752381122554	9.2443241620826	88.5936460330556	4.84844048669177e-21	1.88177917828225e-20
g5004	2.84499997710836	2.24201224092566	88.5450554152778	4.96901111935013e-21	1.92791509445833e-20
g3738	0.842616402949703	5.16484949807016	88.5208015862409	5.0303109857108e-21	1.95103098340757e-20
g547	2.11908682074786	2.0389876766916	88.5175774465892	5.03851653142768e-21	1.95354520919274e-20
g12301	-1.01527324634317	7.04626514264084	88.5148814754533	5.04538814735688e-21	1.95554069834478e-20
g515	-1.20764365759107	6.7211627160315	88.480555248389	5.13370430784172e-21	1.98909110519486e-20
g4048	-1.12196584510542	5.92152093757725	88.4622142323147	5.18152507094797e-21	2.00693371128586e-20
g281	-1.14369826068054	5.79166974247547	88.4549641927277	5.20055083456789e-21	2.01361491842541e-20
g7990	-5.55231363528409	1.24443520556497	88.4414123665306	5.23630150710267e-21	2.02676511389631e-20
g2903	-1.66655843476255	5.22838895975438	88.4401786455461	5.23956833287228e-21	2.02733741262024e-20
g1316	-1.551978546597	5.45504521121835	88.364916877807	5.44276143672566e-21	2.10524006851446e-20
g2396	-3.13209259231899	2.64580168835971	88.3440583916489	5.50045765432222e-21	2.12683111961293e-20
g4943	2.5799421443085	3.36199649103243	88.3431748779064	5.50291498262818e-21	2.12705581854946e-20
g171	1.22567372915256	4.52198968673038	88.3249776167142	5.55377219505877e-21	2.14598211913365e-20
g13520	1.37610169444126	3.24822146990758	88.3122114311341	5.58973112613397e-21	2.15914077604705e-20
g7666	1.1180290865494	4.72075847984805	88.3010881760007	5.62125216121157e-21	2.17057683077846e-20
g14112	-1.51020018052559	2.79819208752013	88.2745821497537	5.69708331988245e-21	2.19910907720488e-20
g12624	1.26760220133564	6.38630288287872	88.2416098844192	5.79284341407453e-21	2.23531197363386e-20
g9252	-2.32150492509576	3.97614907914901	88.2317505612185	5.82178893555088e-21	2.24571695006262e-20
g9823	-1.91446036950915	3.32755450809761	88.2251049871757	5.84138093845942e-21	2.25250801698349e-20
g6739	0.817165108940529	5.45191239710476	88.207427006225	5.89381953623258e-21	2.27195620816963e-20
g7203	0.896961862106968	5.62377592045284	88.1704805925462	6.00493988016133e-21	2.31400419515258e-20
g13026	1.30470899868732	3.46071144486087	88.1644881077461	6.02315940221805e-21	2.32023643027339e-20
g13131	2.48081591989465	4.8261238924367	88.1515016414132	6.06283336975451e-21	2.33472628780254e-20
g9213	-1.99436069007748	2.99370909640025	88.1369335368498	6.10765044686119e-21	2.35118618390714e-20
g4032	0.97032624752945	7.21244371559523	88.118897422813	6.16359581008559e-21	2.37191736927835e-20
