geneID	logFC	logCPM	LR	PValue	FDR
g252	-0.184044724367709	5.84006138462272	3.39919726195735	0.0652281554028039	0.111486747746357
g13709	-0.326759982732393	3.0464016455357	3.39518033169764	0.0653872130216812	0.111741759726681
g10793	-0.886035091550657	0.989630851693457	3.39417204817651	0.0654272028001217	0.111793247648075
g2665	0.23718385203641	4.50684958461364	3.39197405085106	0.0655144686273714	0.11192548686385
g2683	-1.02925232977181	0.999502415494815	3.39113043691953	0.0655479951373523	0.11196589134732
g11325	-0.70756289130079	1.33968774401525	3.38799499621339	0.0656727629931374	0.112162114199036
g5990	-1.24765853188868	10.8165335085618	3.38694326957807	0.0657146708737969	0.112216783204735
g326	0.606292279004523	4.05281915254646	3.38560066089929	0.0657682109517514	0.112291296319278
g2359	-0.252315175716525	6.32456381240752	3.38388727442544	0.0658366044312904	0.112391143568369
g10	-0.356010042926465	2.9034709079313	3.38282393511509	0.0658790880778308	0.112446736154527
g7959	0.582477246288592	3.00589867721959	3.38217629241286	0.0659049777212176	0.112473992537324
g10139	-0.300623992333391	5.08770451373096	3.37773897896431	0.066082652684954	0.112760239838851
g10344	-1.96650043910588	5.59186668328631	3.37434169335413	0.0662190295065508	0.112975942440296
g11385	0.277146618468041	5.42744605166806	3.36993837923691	0.0663962386762061	0.11324507512926
g10193	-0.277602586827303	4.44459564659938	3.36992556145658	0.0663967552601386	0.11324507512926
g8031	0.307824841478085	4.45198667470377	3.36698250940833	0.0665154802848161	0.113430505413502
g5799	0.411610915956202	8.59522468725944	3.36670657019208	0.0665266235113227	0.113432445593001
g6178	-0.215352160625703	5.62345277633773	3.36482686801919	0.0666025844243814	0.113544887160784
g2095	-0.241086576252269	9.88259634494421	3.36346758596395	0.0666575722921328	0.113621545192589
g10794	-0.41649319136052	8.90677941475476	3.36260919448866	0.0666923223112522	0.113663688821808
g3956	0.594241220834635	1.31402638160655	3.36104529126351	0.0667556831263023	0.113754573816758
g1179	-0.794917617686963	-0.0674539195645946	3.35788635110191	0.0668838623690484	0.113955868301458
g764	-0.164042085896247	6.8491916455835	3.35722885753183	0.0669105743116698	0.113984249582479
g893	0.363389319368799	2.73543701585782	3.35614132954849	0.0669547822548793	0.114042422840079
g10697	-0.191429943008902	5.62478958346875	3.35568166441254	0.0669734769962303	0.114057129143197
g483	-0.750757141987531	0.531502163069173	3.35255418534923	0.0671008208364013	0.114256834758528
g2146	0.426493334375502	3.19973291758012	3.35090578839282	0.067168043924803	0.114354124339314
g3772	-0.188897675493715	4.46330250612893	3.34914164976086	0.0672400667998575	0.114459555151649
g11725	-0.285723747947368	4.26320159835356	3.3474333558199	0.0673098884207871	0.114561207780583
g7260	-0.784599472392442	1.02718432133729	3.3457415236464	0.0673791135941642	0.114661814892981
g10550	-0.237975717061141	5.45667748373033	3.34171546395231	0.0675441552197452	0.114925422141115
g9858	-0.28757994747301	7.38196109490983	3.33957807422394	0.0676319495186421	0.115057534767834
g3156	0.302854290293054	2.6739013734199	3.33692303808989	0.0677411763156673	0.115226063899583
g7173	-0.161662065842778	5.12958178891029	3.33590684305589	0.0677830319391062	0.115279962960343
g6383	-0.42193905968857	3.19589265913375	3.33419253545415	0.0678537045032527	0.115382848050604
g4709	-0.215920192228807	6.02789577738462	3.33376958063186	0.0678711529871129	0.11539283370991
g1385	0.176495050489115	6.64900961103637	3.33355677906365	0.0678799336695235	0.11539283370991
g10355	0.661011354055307	1.33467608040049	3.33316323313551	0.0678961754804984	0.11540313964354
g9359	-0.324655859220914	5.60820945546604	3.33290203400097	0.067906957576061	0.115404163999371
g3660	0.308665311164505	6.12486305434408	3.33143278551574	0.06796764112479	0.115489980130657
g4231	-0.671903583277512	-0.477152650193372	3.32932788488721	0.0680546797220617	0.115620546082574
g11183	0.189651112146198	5.59243069351632	3.32863029340455	0.068083551736175	0.115652266411899
g3826	-0.224289940750479	7.0572546153909	3.32803441626426	0.0681082243557508	0.115664568020526
g12844	0.556163100416225	2.56827042702766	3.32796260499387	0.0681111983862604	0.115664568020526
g14019	0.211262473831811	5.87933425700942	3.3263084211298	0.0681797441038394	0.11576363020896
g12721	-0.464783719249106	2.38514921737889	3.32378619911703	0.0682844014378351	0.115923968119308
g4659	-0.318200114704407	4.14930646297941	3.32237241673613	0.068343140200183	0.116006315383961
g10565	-0.277854506816499	4.74147269882313	3.31550782477422	0.0686291143610535	0.116474291843004
g13543	-0.186691661921152	7.64688011029987	3.30879279319705	0.0689100968066481	0.116933657760361
g5018	-0.456389592119867	2.01357338053247	3.30702270138175	0.0689843689832034	0.117042171679524
g11666	0.18035142474987	6.99849366214738	3.30637971387398	0.0690113696247822	0.117070461983564
g12705	-1.05481670574853	-0.347846874750647	3.30485924725003	0.0690752627891248	0.117161318707407
g7790	0.204391638423271	5.74684136884283	3.30387558218599	0.0691166321573567	0.117213950451452
g14558	-0.317704187721235	3.98641438185035	3.30156883491518	0.0692137495664941	0.117361094650814
g9884	0.266776098740629	4.34163293834881	3.30095818748479	0.0692394831485943	0.117387172193153
g4535	-0.203562379991267	9.10608510651735	3.29686315045076	0.069412318833372	0.117662598476964
g11440	0.275189052733964	5.30659432765093	3.29552611421519	0.0694688499110251	0.117740820965958
g3968	0.743869700451266	0.723261920983946	3.28862861396492	0.0697612662687757	0.118218755708387
g1580	0.206606543284484	6.03769662515035	3.28678688684841	0.0698395681339888	0.118333759368559
g1317	0.529457725889545	5.07107682223451	3.28499967913442	0.069915642043493	0.118444954250909
g11145	0.259730030167392	5.51927761639877	3.28182755904947	0.0700508844112568	0.118656338946723
g10237	-0.256654755409462	4.45519776742559	3.28019802723614	0.0701204678832201	0.118756460172104
g9524	0.638211059217023	0.967341424754497	3.27424294252279	0.0703753891665456	0.119170393873208
g14687	-0.867911454375787	4.46049847192011	3.27227520536487	0.0704598407542145	0.119295581635384
g11684	-0.763887040877604	-0.390822237403052	3.27177893166836	0.0704811570251261	0.119313853545446
g1814	-0.284911422916053	2.59502057575387	3.27066389005401	0.0705290762162375	0.119377147964091
g8972	0.736309330604062	1.09942929551903	3.27016648538149	0.0705504635599176	0.119395522522583
g12986	-0.215684542919786	4.16777929395243	3.2691207668712	0.0705954498903302	0.119453823195026
g6159	0.268431260608617	4.71659796174115	3.26834273432523	0.0706289404275102	0.119492657458093
g2635	-0.267740968627558	4.23647018339519	3.26777459963771	0.0706534066279647	0.119516214703258
g6444	-0.68643113582197	-0.0759998260626914	3.266094593955	0.0707258076649642	0.119620838653991
g12081	-0.18176089306647	7.65484781617292	3.26289015383385	0.0708641257517621	0.119836902393754
g12780	-0.355176164173269	3.28727142615262	3.26186627006323	0.0709083822606563	0.119893859759741
g3424	-0.691932935484074	-0.195263190009693	3.26103582983191	0.0709442990843736	0.119936701270436
g9110	-0.421739447835397	7.28439829345259	3.25791212327537	0.0710795751110533	0.120147479205906
g9506	-2.98866957600464	0.779082857244057	3.25538134386958	0.0711893763483934	0.120310839793566
g10273	-0.162844332021575	6.3797623415894	3.25519555655424	0.071197444136459	0.120310839793566
g6042	-2.988792559415	0.682748234235929	3.25333583006838	0.0712782565078771	0.120429447694456
g6403	0.147701616422916	5.97792247095464	3.25129358760183	0.0713671131622102	0.12055894993872
g5962	0.201394046579927	5.09313458571302	3.25108551600832	0.071376172884245	0.12055894993872
g8555	-2.98898663322036	-0.252871943875154	3.25009693444745	0.0714192339212672	0.120613712939879
g12362	-0.515487775340446	3.62752964749321	3.24883844345992	0.0714740920683452	0.120688379770454
g3727	0.261743812666216	7.3030553625029	3.2483603624949	0.0714949436519077	0.120705610749319
g860	-1.09681778636861	3.36486682716326	3.24528730853623	0.0716291311737446	0.120898378889933
g10594	-2.98927513418304	1.5811551373566	3.2452571377783	0.0716304499429899	0.120898378889933
g3838	-0.32588615528898	2.76682420416538	3.24279267182913	0.0717382601283123	0.121062318409449
g11044	-0.365343915945526	3.8593362435521	3.24163152563342	0.0717891157371715	0.121130109407994
g7437	-0.210251923887588	7.9825624398887	3.23888205357864	0.0719096906354879	0.121315500406924
g13647	-2.98647352037455	-1.2784654001359	3.23602358704711	0.0720352755794466	0.121509287195981
g7653	-0.234974971295701	3.93668844457331	3.23563453370371	0.072052386567214	0.121520069400849
g7872	-2.98941002585551	-0.0479402008567473	3.2347658485046	0.0720906080137195	0.121566446980743
g3060	-2.98995811212358	-0.944536395624355	3.23367892315492	0.0721384624700429	0.121615197966949
g9145	-2.98996525784457	0.208934465960365	3.23355687684928	0.0721438379735351	0.121615197966949
g518	-2.98997570574295	0.696528375751284	3.23337839643135	0.0721516998787774	0.121615197966949
g1687	-0.267899332898358	3.66302247525023	3.23143233178502	0.0722374819534528	0.121741687662598
g13670	-0.25068683402544	4.41901833476507	3.23097717090555	0.0722575611143324	0.121757427222531
g7517	-1.26215104243267	4.81366641859531	3.23025513095559	0.0722894257703108	0.121793018272851
g9614	-2.98579277832206	-0.79766671854836	3.22669780715956	0.0724466357103599	0.122021774173831
g13959	0.173741280029907	5.14004767140492	3.22669570806132	0.0724467285846396	0.122021774173831
g2667	0.320056484146933	4.30001340722487	3.2255482530868	0.072497516671202	0.122089178030514
g5589	0.578720451323933	1.77357413582115	3.22400702740289	0.0725657937402723	0.122186009748027
g7486	-0.498971229405717	1.51772405792828	3.22264912741857	0.072626006538557	0.122269236134188
g538	-1.93993052763054	-0.607373558961231	3.22229012101143	0.0726419347665075	0.122277893756184
g6772	-0.352642237258705	6.18453405864697	3.2217891860396	0.0726641662763549	0.122279758430959
g6942	-0.264764229191342	4.58975810953398	3.22177909210901	0.0726646143203112	0.122279758430959
g5049	0.242753095506804	4.7549705602079	3.2214655788618	0.0726785318529222	0.122285027547726
g7125	0.279084716250797	4.06850474710212	3.22089401144565	0.0727039123277612	0.122309579174926
g3165	-2.99088399269668	-1.46548685344146	3.21770558970939	0.0728456688774319	0.122529873599918
g4526	-2.99093501390696	-0.673522191165597	3.21681590855296	0.0728852767977421	0.122578309309598
g10146	-1.25693505032886	5.19767965830145	3.21631522601189	0.0729075769574378	0.122591787520796
g6807	-0.405128203791477	3.69089410839874	3.2161504452618	0.0729149178135949	0.122591787520796
g12251	0.217781390090385	8.15486524224359	3.21570086773504	0.0729349501810427	0.122607285024093
g7099	-0.274586013864951	4.71614798149255	3.21522118490451	0.0729563304973708	0.12262504356541
g3835	-0.385636725489786	5.53312542668481	3.21466945650381	0.072980930327436	0.122634624544121
g11621	-0.577822190887975	3.17403326283938	3.21460813185993	0.0729836651494383	0.122634624544121
g13199	-0.269913591396495	5.87378081967831	3.21285897327259	0.0730617165986601	0.122690441345527
g11504	0.592955043038775	2.64396683054094	3.21282797320726	0.0730631006997013	0.122690441345527
g4330	-0.997105150388855	2.4277918868519	3.21274168264566	0.0730669535770151	0.122690441345527
g12107	-2.99118443848732	0.301096365083487	3.21245214152475	0.0730798831935066	0.122690441345527
g3933	-2.991190719986	-0.960209919883557	3.21234193413505	0.0730848052094943	0.122690441345527
g7514	0.238687684889184	5.05594615320433	3.21223235035965	0.0730896997266479	0.122690441345527
g7009	0.220619274169719	5.46102232588485	3.21216656129454	0.073092638338863	0.122690441345527
g8404	-2.99134804167865	-0.336326198373632	3.20957676347199	0.0732084180839647	0.122866593015234
g4367	-0.60568940658654	1.38053745165367	3.20911115019631	0.0732292546959512	0.122883371889875
g11731	-0.40619162347888	1.89296103040271	3.20845158956357	0.0732587815182629	0.122914726368588
g12292	0.221255536360436	4.35683999164262	3.20718388013987	0.0733155694675487	0.122991803944007
g2338	-0.434251022591602	2.58865351034895	3.20328599436432	0.0734904741549577	0.123266978176469
g2093	-0.285957309887139	6.89144893134689	3.20280111996721	0.0735122625794152	0.123285284151306
g13279	0.49203792833511	1.61589492370588	3.20031948173425	0.0736238866257581	0.123454223143946
g3848	-0.501857157291289	2.63425861495719	3.19955919923226	0.0736581205112944	0.123493361762281
g3969	-0.566770344476626	1.51516520470007	3.19815790207619	0.0737212626803565	0.123580948544611
g7904	-0.446749568897673	3.75033245314547	3.19619443040115	0.0738098340729536	0.123690293320241
g6643	-2.99093824877481	-0.658044642753241	3.19610127988533	0.0738140388910318	0.123690293320241
g809	-0.266129779288779	4.99760444073736	3.19598645549359	0.0738192224225765	0.123690293320241
g14260	-0.529106178670116	0.941208287707265	3.19450558462875	0.0738861085828096	0.123784071671836
g11096	-0.310791405860804	3.70679851714452	3.19407640233738	0.0739055055194424	0.123798273651584
g7023	-2.99228275877715	-0.284690792093388	3.19294678710492	0.073956584725303	0.123865534204574
g14307	-0.691670066910978	0.72006119809772	3.19139084812872	0.0740270035982635	0.123965160973931
g3520	-0.781032732652821	3.02530043779063	3.19014030307664	0.0740836530917901	0.124011811064848
g9544	0.276108973680367	3.92909872175212	3.19006902223827	0.0740868835042233	0.124011811064848
g7021	-2.99244351548522	-1.16469051670541	3.19005150955664	0.0740876771934566	0.124011811064848
g14526	-0.46024141232789	3.8063903512671	3.18924403316477	0.0741242826079217	0.124054767039564
g6702	0.213887458518717	4.71874340745902	3.18623498104771	0.0742608633924863	0.124265004912268
g1147	-1.11240701618315	1.95366786511185	3.18344517002201	0.0743877342484349	0.124446077604996
g14140	-0.158851405291018	5.78551543286653	3.18336592200637	0.0743913415690761	0.124446077604996
g8453	0.220155353208934	3.90233881790876	3.18313171711263	0.0744020035288579	0.124446077604996
g7659	0.175103787409524	6.222661958575	3.18217285059096	0.0744456721491586	0.124500750133502
g2517	-0.215264703571959	7.98355336719583	3.18053302252326	0.0745204168600131	0.12460736960796
g14681	-2.99311864849601	-0.658599736051391	3.17777698507549	0.0746462209200314	0.124799322602919
g6179	-0.147006937650684	6.09023631693313	3.17709547729456	0.0746773646737186	0.124830218270146
g12156	0.836889949322879	4.9493682623661	3.17682874495315	0.0746895576904286	0.124830218270146
g4262	-0.165990824632328	6.81019642437764	3.17664992614753	0.0746977331520396	0.124830218270146
g11162	-0.207725425662076	6.18511219605177	3.17512825474683	0.07476734172766	0.124928128690712
g556	-0.269937604581547	7.54747977473587	3.17439217592184	0.0748010385159145	0.124966014390646
g7779	-2.99336976704206	-0.706105088365319	3.17316332439667	0.0748573301886834	0.125041631405496
g1326	-0.998136339905651	-0.721175307687721	3.17205138040494	0.0749083057354515	0.125108347395818
g3449	1.6982918161688	-0.511209519717062	3.16971990460649	0.0750153101429335	0.125268606730069
g6965	-0.198648995395295	7.41059581747941	3.16880707416028	0.0750572497342108	0.125311509470295
g11324	-0.568058724759906	1.19625253468675	3.16861747256199	0.0750659640547309	0.125311509470295
g14072	0.205245054042748	7.5106210493573	3.16837139986031	0.0750772754767181	0.125311509470295
g4845	-0.201422333384341	5.36203601380452	3.16819870179018	0.0750852151214353	0.125311509470295
g4438	-0.308424947818846	2.68730547266152	3.16700861723743	0.0751399527632262	0.125384404544701
g12238	2.21298985877754	-0.714631974404136	3.16370821805739	0.0752919782273944	0.125614263093772
g9488	0.308455986481935	4.16935791085185	3.16353726720594	0.0752998616905068	0.125614263093772
g985	0.229531792029804	4.19763764220463	3.16222368126089	0.0753604678012931	0.12568992699604
g7607	-1.97395879892391	2.87853149221268	3.16207367621665	0.0753673920542541	0.12568992699604
g14011	0.199360007361066	5.10003021664505	3.15979066851723	0.0754728604157506	0.125847303799583
g12424	-0.681214261788024	1.86618382428959	3.15940233233781	0.0754908162027957	0.125858732836926
g8275	0.278758356276431	4.52898477353838	3.15886691186163	0.0755155803633335	0.125881507804604
g14069	-0.336297583173763	7.46719302611274	3.15813526590566	0.0755494344213786	0.125919426350363
g6435	0.28415117441364	8.51705740153165	3.15739382707432	0.0755837582454375	0.125958116599813
g6805	-0.33214266078452	7.03807520507101	3.15696863168214	0.0756034496034228	0.125972414484715
g1355	-0.163956821131557	5.85899924301925	3.15520175965967	0.0756853348451898	0.126090321989701
g6089	-0.691257996765223	0.423336809586532	3.15431876973919	0.0757262925064919	0.126140020297693
g3735	-0.360838715059217	3.49608390850998	3.15256735300244	0.0758076028191588	0.126256910997621
g11598	0.292187507313276	2.79797786868537	3.15109952011424	0.0758758199006248	0.126351963897383
g9627	0.817073649073434	1.97971536867227	3.14990695946799	0.0759312923702056	0.126425769070498
g5149	0.197270111803689	5.61122190847915	3.14800345294119	0.0760199251339184	0.126554756423382
g13526	1.16084275280703	6.01065945140232	3.14757921437059	0.0760396940586268	0.126569081125041
g9107	0.313952686399794	3.43048871975824	3.14709862096442	0.0760620957163574	0.126587783196762
g3490	0.563609948016143	1.86006710771543	3.14571703003128	0.0761265346391799	0.126665091157509
g5576	1.03805037930685	0.665333629732116	3.14562363606989	0.0761308927535739	0.126665091157509
g14722	-0.268019691620723	4.47171445966412	3.14470317523504	0.0761738592779712	0.126717981310985
g10073	-0.199124767044854	5.56503657539275	3.14030335688916	0.0763796004451244	0.127041597747414
g14236	0.180321596650268	5.34886810452528	3.13938631220468	0.07642255783001	0.127094401953766
g8109	-0.202745545213065	4.47490926586219	3.13613780225644	0.0765749378346971	0.12732913907773
g12426	0.379390199171951	1.21266634447585	3.13488569609257	0.0766337584132077	0.127408259148048
g5624	-0.36481748456544	3.06771556089188	3.13395749157353	0.076677394324026	0.127462114289074
g9414	-0.320968208666082	3.22489181276279	3.1303913592894	0.076845290816172	0.127722483797529
g14146	-0.770448928078289	0.327506814486494	3.12965842230979	0.0768798470608138	0.127761188233428
g6531	-0.371213420847762	4.17414407336668	3.12768550701733	0.0769729484237856	0.127897159062063
g7501	-0.217301562632197	5.79346627037284	3.12501240549548	0.0770992849136013	0.128088304962705
g6021	-0.352327965868189	4.70057008638175	3.12412292185815	0.0771413732559952	0.128122583612303
g11310	-0.321014869549037	5.85518120729125	3.12409868207839	0.0771425205731306	0.128122583612303
g1212	0.23728506547663	4.52704697085106	3.12317606803413	0.0771862033855379	0.12817635678656
g1832	0.267994217920216	3.94581091424958	3.12142930088775	0.0772689801016345	0.128295024518487
g10184	-0.528232752334122	1.43338509756703	3.12029560567092	0.0773227553476855	0.128365511403823
g9668	-0.278609765650696	4.13416370739081	3.11910600842768	0.0773792255224637	0.128440450914813
g4739	-0.552212417280461	1.98615521670671	3.1169475508377	0.0774818008220365	0.128591886388439
g5000	0.280409186195603	6.28341255992424	3.11436499310836	0.077604722712346	0.128777040601561
g13785	-0.33436801139912	6.18436950470177	3.11171144892163	0.0777312419495298	0.128961303843872
g3932	1.06940528398235	-0.0429644429662752	3.1115590383708	0.0777385155216567	0.128961303843872
g5189	0.503283872675205	2.38775440126413	3.11045614964371	0.077791171116469	0.129029774242489
g14496	-0.478579001177474	2.03483910510037	3.11012664550231	0.0778069101916213	0.129037001293506
g7508	0.524244288373497	4.48115405563345	3.1062055932756	0.0779944662168434	0.129329130247236
g3448	-2.99687857905455	1.95454418060888	3.10581513374576	0.0780131697245584	0.12934122626021
g1070	0.225993684040912	7.20687863135903	3.09747713479639	0.0784137250341339	0.129968855403293
g5960	-0.459834853447798	3.84754891505249	3.0972362020795	0.0784253322424905	0.129968855403293
g2429	-0.386660078889126	3.44722597446311	3.09721982005222	0.0784261215324978	0.129968855403293
g12274	-1.60025971014918	1.53796752931681	3.09680345728948	0.0784461848616312	0.129983104030446
g14006	-0.61302938363302	1.02984251355199	3.09551333371377	0.078508387320649	0.130067161632938
g12353	0.177602452338434	5.23312843503238	3.09334413193017	0.0786130937033486	0.130221601887034
g8414	0.317409868600626	3.47556779250854	3.09231967699049	0.0786625959446518	0.130284565408987
g7503	0.523318729785573	2.15318360889182	3.0907832075968	0.0787369019467828	0.130388585651574
g7033	-0.218915040522821	4.94543154213902	3.09031112817556	0.0787597476041126	0.130407369444695
g10312	-0.179311548526936	5.01032920222223	3.08838183364012	0.0788531874813207	0.130543017884891
g11543	-0.617867024327701	0.1028140632293	3.0878048133894	0.0788811569985787	0.130570255058094
g9643	-0.40476163703842	2.13285597059078	3.08723546948271	0.0789087648981176	0.130596885788315
g11489	-1.7473568082164	1.91874136214962	3.08435308336541	0.0790486936947052	0.130809376794172
g1760	0.660291845156316	1.77016961387871	3.08288442460963	0.0791200942090096	0.130908422073488
g1875	-0.171282479235326	7.97836805717231	3.08111727974269	0.0792060980580527	0.131031596918743
g4817	-0.982370895536142	0.907753111643484	3.07866357887019	0.079325682421036	0.131210280362895
g9579	-2.87609830487972	2.46692074713065	3.07809431151092	0.0793534542074824	0.131237069343578
g5966	-0.194333212003964	5.31872986048036	3.07681061115667	0.0794161181555956	0.131321547772752
g13441	0.211031826301376	9.32671857099265	3.07168029875222	0.0796670876429506	0.131717335949851
g5670	0.136028271929756	5.62977703834154	3.07075525855912	0.0797124305022603	0.131773086119003
g8062	0.234578443756998	4.9595163912247	3.06931091415843	0.0797832838058254	0.131870985348687
g2936	0.505139133310339	3.18907787344992	3.06605205763925	0.0799433986868063	0.132116371853108
g9907	-0.47554479798284	2.15991781661736	3.06122880254544	0.0801810118754171	0.132489743715436
g1292	0.351735920599486	4.69064299131627	3.06054321801498	0.0802148483065054	0.132526338567597
g9120	0.349846448813357	3.52784816429781	3.05941002122651	0.0802708100037905	0.132599471515805
g12227	-0.687187199496545	0.558606761818778	3.05850202638369	0.0803156807175078	0.132654264611653
g11427	0.177895381671906	5.70434709809497	3.05566780224621	0.0804559146214629	0.132866526447709
g2290	-0.189710019523668	5.27060264889176	3.05316316796191	0.0805800605529017	0.133052162319873
g4008	-0.244963676981641	7.73863887674606	3.05054598774587	0.0807100056915063	0.133247318264833
g12635	0.320154041565046	4.68142276229838	3.05009736103358	0.0807323030512413	0.133251333853472
g9195	-0.669981056299833	0.22690644982476	3.0498243197223	0.0807458768283756	0.133251333853472
g11300	-0.259517221825084	4.1644512978084	3.04978766984751	0.0807476990009133	0.133251333853472
g185	0.171563190938963	6.08640290179003	3.0466388701022	0.0809044179172952	0.133490523348621
g14766	0.175496172505151	5.48596707767256	3.04627163819345	0.0809227167641314	0.133501286372957
g6536	-0.412852772746761	1.35677701268057	3.04396422764153	0.0810377952057079	0.133671684016748
g5384	1.71659910167182	0.593864323880985	3.04361193484253	0.081055380775445	0.133681241177076
g10055	-0.311676705457949	3.1874503896932	3.03970286205847	0.0812507883076325	0.133984027206346
g14716	-0.193588887263759	4.60424120000915	3.03650434470779	0.0814110544425949	0.13422878478995
g958	1.1209661391771	0.519437997542648	3.03620360116416	0.0814261411438919	0.134234137290723
g3697	-0.241534800906686	5.90440395787598	3.03575662289232	0.0814485692351027	0.13425158904018
g13227	0.329503318128733	5.36836353422567	3.03417370498811	0.0815280491352298	0.134363060480608
g7646	0.225448320926233	5.45320600543863	3.03295510917609	0.0815892930592601	0.134444449914656
g12846	-0.149543640008797	6.02220109028771	3.03248656881447	0.0816128540688307	0.134463730065155
g10117	-0.817180476788284	0.211144193739485	3.03113618023927	0.0816808007538365	0.134556122950631
g10175	-0.176042142950075	7.77525192700736	3.02939858308317	0.0817683201904398	0.134669239842036
g4070	0.234115509138611	10.2366363172211	3.0293012714717	0.0817732245808039	0.134669239842036
g13021	0.765322026866629	0.815995980398263	3.02704733552553	0.081886909158094	0.134808244594011
g11851	-0.26728196077858	7.05195957372488	3.02700710600697	0.081888939813018	0.134808244594011
g10413	-0.16401798630245	5.15807106589425	3.02683424168425	0.0818976660588247	0.134808244594011
g12161	0.239620474955689	5.40577359863686	3.02668512372504	0.0819051943868351	0.134808244594011
g482	-0.196628836391516	5.01027656890819	3.02138156018023	0.0821734348629857	0.135217430203155
g549	0.473232659877765	2.28067634701828	3.02129823665293	0.0821776567081007	0.135217430203155
g11732	-0.385269877523974	4.26477450562683	3.02080941762475	0.0822024289570763	0.135238562920675
g9548	0.244442592515688	4.16087060186351	3.01875392356791	0.0823066850148356	0.13539043644997
g13089	1.05303140885166	0.266239630750508	3.0148420693227	0.0825054914287506	0.135697774021144
g7040	-0.509043954128001	1.69933202347086	3.01198299415717	0.0826511218818096	0.135917575975352
g1056	0.363140165084828	2.65044471619073	3.00862331433504	0.0828226060051389	0.136167516509315
g907	-0.67369308607407	1.94625259121794	3.00853474660927	0.0828271318557143	0.136167516509315
g6949	-0.203404398812561	4.13389090838812	3.00667857418868	0.0829220445726129	0.1363037870552
g12337	-0.278420579993512	3.40827108014771	3.00497673562829	0.0830091688585628	0.136427217649975
g12545	0.533956662775309	1.92951764909232	3.00416036895872	0.0830509971867568	0.136476178447059
g14116	0.594692453225733	1.34671576207065	3.00208099644212	0.0831576412396099	0.136631620106298
g8264	-0.301834300788134	4.45296960817269	2.99950050346174	0.0832901917852523	0.136829576042516
g5551	0.300262989064081	2.92640072904596	2.99871726862943	0.0833304688421003	0.136875909194855
g9648	0.273037050170337	3.16929573035837	2.99765746833195	0.0833850014934135	0.13694564130535
g3657	1.28466745303465	3.14405917740202	2.99522656687369	0.0835102306390102	0.1371314433306
g10013	-0.817458842800377	1.31533765130336	2.9947631786483	0.0835341253700857	0.137150815252811
g3531	0.187158938521616	5.28149654543447	2.99292723627598	0.0836288688307243	0.13727155214348
g303	-0.685895492943715	2.4692289117021	2.99286894461567	0.0836318788616934	0.13727155214348
g11135	-0.236914957077356	5.3666730188781	2.99196266115825	0.0836786920608073	0.137314292971612
g864	-0.453365278538533	3.28080205110895	2.99189588275575	0.083682142554544	0.137314292971612
g6008	-0.286130442650068	7.15692080737102	2.99161250710304	0.0836967865126121	0.137318446988927
g11575	-1.75290449394085	1.48331281753673	2.98842933873997	0.0838614729596047	0.137568733749535
g6828	-0.426581473466384	1.13878787824332	2.98741158692245	0.0839142018656086	0.137635316341204
g8909	0.1947729885459	6.21928968313425	2.98441053586729	0.0840698925934441	0.137870732291607
g545	0.214725582111082	8.35167572155356	2.97659798969489	0.0844766636716066	0.13851778074125
g11745	0.191324471005336	7.76945672316044	2.97332927387384	0.0846474847082405	0.138762284999643
g1862	-0.203272227078381	6.38097993742685	2.97327628492415	0.0846502569513564	0.138762284999643
g13816	-0.456761936029004	2.66604527048526	2.96760841967527	0.0849473523663836	0.139229164923766
g12305	-0.558082186072779	0.82613696615035	2.9663757862381	0.0850121130880775	0.139315167111815
g835	-0.482085781633698	2.16125308846695	2.96453897485925	0.0851087154902561	0.139453318039172
g10315	-0.160326262834635	6.31720190069668	2.96285013904174	0.0851976402510456	0.13957885079857
g6050	0.259472361578813	3.9449931201664	2.96080741154811	0.0853053332862758	0.139735090805737
g14053	-0.218850629984229	6.45582478012823	2.96001561379153	0.0853471166215913	0.139783337350329
g772	-0.215972840340777	4.0045333149799	2.95898626751282	0.0854014685389596	0.139852152076583
g2124	-1.08530356485078	0.0319883604774134	2.95769587828277	0.0854696570311559	0.139924127475739
g11717	0.257474970320579	4.50490993789067	2.95739598538027	0.0854855128095021	0.139924127475739
g439	0.472217466549511	2.78164499757629	2.95728321861299	0.0854914757772709	0.139924127475739
g6876	0.242509342126514	4.52776625349594	2.9572205517697	0.0854947897172483	0.139924127475739
g4361	0.186713502078524	5.37585302206224	2.95594783922671	0.0855621232155331	0.140014115313871
g11524	-0.256725605752975	3.88081218123799	2.95484491209674	0.0856205205278477	0.140089456086623
g10754	0.400093208891842	4.266201796177	2.9545492356396	0.0856361832056416	0.140094864213905
g3228	2.51793091671073	4.33047810712294	2.95343478406507	0.0856952461925909	0.140171260436503
g7028	-0.184517335315502	5.44743729304918	2.95260307210739	0.0857393534434374	0.140223175128138
g5357	-0.605390261661626	1.16848623866689	2.9499016167065	0.0858827862373719	0.140437494241033
g505	-0.31064253499981	5.69702720118653	2.94928324805361	0.085915654796881	0.140470980448838
g1324	-0.190474869357008	5.16624901984656	2.94435171100013	0.0861782717057667	0.140880038403501
g10497	-1.0363415720418	0.107395309046341	2.94304085775882	0.0862482240265735	0.140957770474806
g1202	-0.169279478379867	4.98313972839769	2.94299469926298	0.0862506883464524	0.140957770474806
g7142	0.229355361918041	3.79599955606007	2.94083795144618	0.0863659182780975	0.141125744525626
