AVf1	AVf2	AVf3	AVm1	AVm2	AVm3	HtVf1	HtVf2	HtVf3	HtVm1	HtVm2	HtVm3
g3407	5.85240570884753	5.90981957288348	5.90371148044052	4.52006486862883	4.49695961463227	4.50831128103416	4.58509209783426	4.67722465801574	4.75586338067067	4.02453970896566	3.77929438896659	4.03533416837342
g3408	5.60106333500822	5.81345305337693	5.58218170949143	4.93176837585502	4.92136437469584	4.88266781195656	4.94375745404214	5.07685835988012	4.86557704623171	5.12201184544716	5.1187764312372	5.38780578254863
g3409	6.41683005308202	6.44120239810292	6.34981137286525	4.93176837585502	4.83798738685539	4.61886178331908	4.99913558894333	5.08772542325479	5.22852035407584	5.00551907746447	4.95746351959827	4.94367370306346
g3410	4.54895739141829	4.55976623566475	4.61585739258707	3.86446955609014	3.88031142280788	3.65630899023318	3.47649768215506	3.56130104978382	3.68650791075699	3.70407636219174	3.69279025020506	3.33560227879387
g3411	6.5926754856467	6.5001218982515	6.59063951044199	6.11444152016168	6.06788643733224	6.02291721515901	6.02291363438307	6.04788584709195	6.11924399489256	6.05181342407183	6.1174029521055	6.1402905138678
g3412	0.542736446945148	0.348846921234853	0.178136951251762	2.36914812055266	2.089061996557	2.16624412767111	3.20931791474684	3.00733281411721	2.58582873695311	3.67385844993319	3.73669057208608	3.55845655915304
g3413	4.21267250265011	4.22109057408311	3.99536790252106	3.55136866625126	3.43287666718222	3.42269077000265	3.48622079108761	3.43082597825517	3.52867150159796	3.68400157549971	3.46119728747819	3.07192102182635
g3414	6.61404551769901	6.68886479197066	6.70754531311656	6.14595552235266	6.21113510364903	6.3146412586393	5.75582491209492	5.81105444438958	5.82372240842851	5.96297112929923	5.73564680566024	5.67522849870955
g3415	5.94370558472996	5.95080235120477	6.00725832775596	5.12488365735932	5.06649289349544	5.0780084247708	5.39719901221928	5.52156112914652	5.60189382142495	5.73561856550549	5.53644297654744	5.35689489886604
g3416	4.93357916231333	4.86797520698216	4.80516314134441	2.46745222142902	2.13277649205014	2.42183325938959	2.6584584744514	2.78501005101559	3.09401749167159	2.24748410755051	2.25721471715743	2.0526842355265
g3417	6.28153303618014	6.38522047223069	6.31601424282319	5.09135998718043	4.82472144890507	4.96868836281742	5.48468026704272	5.52356338058693	5.68093989830491	5.41474721073937	5.4935870635577	5.49674125244358
g3418	5.48906705656803	5.55613350335715	5.36884193036139	4.87200017300814	4.80120842316179	5.02116626748822	4.61641943979386	4.67362274972305	4.64097714631234	4.47946287889159	4.43037071455235	4.36854892468104
g3419	5.76945700054971	5.7766253282741	5.66161365509358	3.85723463514404	3.76002298118806	3.69720163729788	4.22752689771911	4.31982200850483	4.7161362277941	3.60078671825801	3.55245569555751	3.55845655915304
g3420	4.28796099700359	4.36034307391156	4.2805949787423	3.53332432008211	3.65150418073304	3.48940052390744	4.19824787280943	4.39173875139641	4.17088521727749	4.81098607834745	4.55820440444444	4.19765123687024
g3421	5.88429433831342	5.80940720252389	5.83316844338216	5.54299994432196	5.33093059118088	5.39627050064341	5.21915960434635	5.25613500417467	5.19475583831957	5.28415057477109	5.21812904976894	5.16681184531588
g3422	5.49384508564335	5.6344528645509	5.48414154428489	3.90010973379049	3.81472617928206	3.89295584312592	4.00211556121212	4.28247300794865	4.44722463631756	3.89081040322204	3.72801672645837	3.92164222065693
g3424	-3.91862592082782	-3.91862592082782	-3.91862592082782	-2.23890179864602	-2.34358658366888	-3.91862592082782	0.506902665832353	0.120193103944447	0.485829788753404	1.46859328911764	0.338841869225539	1.13501091425898
g3426	-0.393217107541942	-0.142308804724892	-1.48737197256024	2.00021357779781	1.68147930545523	1.82621420133254	1.06931100169996	0.555485365214804	0.617126874840781	2.24748410755051	2.15738195638836	1.49440245613275
g3427	4.1655382873257	4.14607645759241	3.96884423205933	6.21691675367732	6.34260011293288	6.14617936819345	5.30955554510772	5.22939680132262	5.3229141540402	5.69857587179992	5.96518352213163	5.99728435217981
g3428	7.55874945217233	7.24234590633558	7.51727624431867	9.40707050817526	9.27880958650855	9.46111878189978	10.2198669183012	10.3182873294467	9.77919290955156	10.6633820890942	10.397574941327	10.5463813200825
g3429	5.42212996533694	5.02042960289651	5.40721082966239	7.27106585621912	7.09920530343203	7.13661348044912	7.75751427338337	7.76012051035953	7.02927517804699	7.9418859671858	7.73916763079786	7.6018303853874
g3430	6.09811268037999	6.37521914084601	6.24226125581292	5.5852125120141	5.49902721099769	5.66718414593649	5.37119811217074	5.42845660210668	5.5013656878799	5.50333203740829	5.33412373145508	5.27658975761329
g3431	6.01634752878441	5.56095449212611	5.7460399037391	3.63835276141616	3.43287666718222	3.37307876686101	4.08763225989234	4.11197828317053	4.56168632002582	2.93168792023808	3.32978081733669	3.13157887260527
g3432	5.19843670938018	5.31681009341654	5.12440726933232	3.41019120897913	3.45887025376276	3.67280539817281	3.80644523761138	3.70231841569333	3.74510518101338	3.85534726747235	3.59123297876285	3.46878107193622
g3433	-3.91862592082782	-3.91862592082782	-3.91862592082782	7.30270210903926	7.29047156077054	6.89437665799222	-2.20644436503409	-3.91862592082782	-3.91862592082782	3.29147680985554	-1.70910643625394	-0.0684559545198558
g3434	6.7265752084007	6.91280222593437	6.77480030734524	6.3349020239614	6.25506530943901	6.30409049166079	6.03123966632986	5.95746691598333	6.18024116167315	6.1037398262952	5.98897497894335	6.10909569632163
g3435	5.28367887357567	5.27243139129265	5.05044522577266	7.39926498338682	7.20793881086621	7.35550682952762	8.53965657243663	8.6739500604764	8.11856068654201	9.60057510121649	9.41429920406405	9.72643312578144
g3437	-0.135390586585262	0.224719049371252	0.11503237420665	-0.204911677974467	-1.34607807598738	-1.22223249049663	-1.77626520664224	-1.37664954273368	-2.91224058812863	-1.57232589183118	-1.70910643625394	-3.91862592082782
g3438	4.76463019232157	4.46006073126938	4.3438865277828	1.83326632510146	2.089061996557	2.23451015216861	3.00805710314957	2.90044976057316	3.56977876491591	2.07322446672117	1.80824265870735	2.02148628256418
g3439	1.07201772959697	1.98216509661514	2.16110575345794	3.77515964350221	3.99726238235781	4.07152875184516	3.23261051451675	3.25880470604336	3.42495468605541	3.51247662315666	3.69279025020506	4.21843521100812
g3440	5.22358382539624	5.44055697060242	5.30842347895123	4.88628766757231	4.9883354601668	5.39627050064341	4.50605328448945	4.17956746461756	4.62935778874597	3.97583223114381	4.40882368663896	4.28562911141764
g3441	3.62448246750847	3.95420094116554	3.99098101596184	2.77444988362383	2.97347910912413	2.75188914713366	2.93893507370933	2.70257657264865	3.1384146146471	2.94861432847022	2.8274120287638	2.74902210611781
g3442	4.78035936016852	4.68281705136696	4.86151930198189	3.84996324910137	3.98538878969499	4.17937140701985	3.89670018942281	3.83722494380473	4.08842029306692	4.124748748294	3.58163593232725	3.75144793435666
g3443	5.15082729767868	5.17935590423729	5.03561270376282	4.71276287242234	4.70674611987377	4.77217874407007	4.72716262816044	4.70218931989055	4.67904607052337	4.60754689600147	4.45685969142992	4.66452693282225
g3444	5.82990867248181	6.09183462938838	5.92801025943715	3.87883145291858	3.73896243038157	3.90696867979967	4.53912472498209	4.76107784487173	4.8622718349225	4.0793616238869	3.86881650959507	3.65309684088861
g3446	-1.10953714651467	-2.54692599894341	-3.12596207344697	-2.23890179864602	-0.761947029787229	-0.996779424742677	0.845870437761335	0.938280337045793	0.794068304109887	0.306530589374883	0.510512490951467	0.948558077533963
g3448	2.14945572718226	0.348846921234853	0.930685922157234	2.77444988362383	3.9057328562068	3.93459252827671	-3.91862592082782	-3.91862592082782	-3.91862592082782	-2.02198356399744	-3.91862592082782	-3.91862592082782
g3449	-3.91862592082782	-3.91862592082782	-3.91862592082782	0.859793051208905	1.23680488926996	1.21012650039405	-2.20644436503409	-2.94426359788944	-1.10034195523504	-2.02198356399744	-3.91862592082782	-3.91862592082782
g3451	2.71637153650646	2.38149592225333	2.77510921147425	2.98824073830802	3.65899831283894	3.51707240822803	1.99283885482327	1.81195205099255	1.79431233562724	1.37151776555601	1.20385264695706	0.388102136016721
g3452	3.38488008651993	3.73283396371174	3.33479517744084	1.17116891257712	1.31478549547408	1.56855044392692	1.96529437862461	1.88852382402586	2.34187718493922	-0.0490228875334881	1.90376220999402	1.4005204451834
g3453	5.95645409660258	5.97628890266269	6.17810430824867	5.99756119011763	6.03226289315326	6.05158375450266	6.11352853209128	6.21331554638853	6.2602686490658	6.49509697473068	6.24751680861735	6.3650810015344
g3454	5.75493529254364	5.76692193187831	5.68895466748303	3.76746145713333	4.20094327730753	4.2634643907172	4.31741603222404	4.53360572015399	4.8622718349225	3.29147680985554	3.54259630287355	3.38546492103797
g3455	-2.21678562176595	-0.758550397821699	-1.48737197256024	0.971220846046237	0.821906118982873	0.600361133103231	0.163387999232391	0.985529476392013	0.552971455637326	0.306530589374883	0.929034907093388	0.809362151497444
g3456	0.591102497479438	-0.319990231573234	0.556188509035537	1.34674856779219	1.5903513612677	1.63740733985984	2.0463986322112	1.83793016747325	1.04790362071014	2.4512537634637	2.23289668117449	2.33236511897682
g3459	3.50334507944842	3.77770104998295	3.21952890111393	2.62910162118028	2.72482348972966	2.68840243019856	1.93721376009534	2.87558291974245	2.39773675937636	2.07322446672117	2.02201537216829	2.11312634207177
g3460	1.88426034893628	1.11501996957452	0.930685922157234	5.04753496744856	5.37254898739795	5.29334479235265	-0.581451991565441	-2.36794924316919	-0.206419882793368	1.46859328911764	-2.14597674848135	-2.03721922072951
g3461	5.83493841862148	5.71451939941519	5.65608272026042	1.91915347677177	2.35205797782705	1.76598289085967	3.53387703170552	3.50566421588865	4.14391728310579	1.87498707554298	1.80824265870735	1.8186458912673
g3462	0.851506854423498	0.0158695433780198	0.296624073441306	-0.990539805541468	-1.92979429270752	-0.630138560376907	-2.8221754420886	-0.64317881276391	-1.10034195523504	-1.57232589183118	-0.503511971792628	-2.69077973616613
g3463	7.00783705667842	7.02754144604324	7.02487194362424	6.75354609380529	6.70762160313076	6.768598947291	6.19434485394933	6.32314849341898	6.4724019321179	6.24574684286505	6.07698998271483	6.08477725262904
g3464	4.5852283134685	4.79073034145306	4.71228120838304	3.89305178647303	3.70316355482556	3.74479030586702	4.02897234916462	4.09052808523401	3.90784141375886	4.35167193752377	4.41424068837931	4.55984124973636
g3465	4.18142141059334	4.2047545958398	4.0886509678271	4.63451706271379	4.75649788176968	4.60173313825024	4.6208397557349	4.36518830631266	4.42946768504973	4.80635067666068	5.00849543270922	4.85796379890775
g3467	-3.91862592082782	-3.91862592082782	-3.91862592082782	6.16512474372514	6.46200888299506	6.35608924746292	-2.20644436503409	-3.91862592082782	-2.32515590806392	2.4512537634637	-3.91862592082782	-2.03721922072951
g3468	-2.59548391060087	-3.91862592082782	-3.91862592082782	0.674638306878576	1.19617479635178	1.73489723545104	-3.91862592082782	-3.91862592082782	-2.32515590806392	-1.23001757507577	-2.77562180815775	-3.91862592082782
g3469	-3.91862592082782	-3.91862592082782	-1.9444343174454	0.536526023043072	1.49307688631304	1.93962044943689	-2.20644436503409	-3.91862592082782	-1.58649481517745	-0.953554562485547	-3.91862592082782	-1.24763096142986
g3470	-3.91862592082782	-3.91862592082782	-3.91862592082782	3.43955356994529	3.91201883450711	3.79839634617893	-3.91862592082782	-3.91862592082782	-3.91862592082782	1.26743599310156	-3.91862592082782	-2.03721922072951
g3471	-3.91862592082782	-3.91862592082782	-3.91862592082782	3.90010973379049	4.19063865124769	4.18513269771126	-3.91862592082782	-3.91862592082782	-3.91862592082782	0.754427569737015	-3.91862592082782	-3.91862592082782
g3472	1.10570232499643	0.76001909227395	0.692112010356934	3.01449433932265	2.66653096785525	3.0833749699179	-3.91862592082782	-3.91862592082782	-3.91862592082782	-3.91862592082782	-2.14597674848135	-0.365589251920032
g3476	-1.91710868618232	-1.85667487936387	-1.9444343174454	-0.470187346536115	-1.60861383901981	-2.24384075961798	-3.91862592082782	-0.794598840599109	-1.10034195523504	0.197467367983646	0.143949314300261	-0.0684559545198558
g3477	1.90353989270227	1.58780731880913	1.07030146963684	2.93425529012479	3.12185874193425	2.84216966371284	3.00805710314957	3.04127042601945	3.62542949137577	4.02453970896566	3.47162689062759	3.88744240264407
g3482	3.60694767551236	3.51163697308966	3.37575146793121	4.14554389222171	3.65899831283894	4.05274438210074	4.95780254395815	4.93362668738616	4.8622718349225	5.22633088673331	4.8295112878827	5.02850433528069
g3483	1.03752781297934	1.39968906259685	1.61745006722821	-0.331460884228844	-1.60861383901981	-1.4895627363008	2.0463986322112	2.74438199776162	2.11628923186513	1.09571800771637	1.1001196793245	0.734380850014964
g3485	5.55456099027017	5.48012023014523	5.35525338212079	5.13986792511319	5.23139665833997	5.2110257271991	5.24802147983595	5.15901195258133	5.21043771037456	5.55950415293858	5.23659274419061	5.57134501371347
g3486	5.72409100984217	5.437064858263	5.44298065916744	6.30064174978153	6.01630548594776	6.082781340615	6.15830858032619	5.90927404070407	6.04538850807701	6.75651400630079	6.45622618785284	6.86760644185768
g3487	-0.393217107541942	0.804061304085597	0.406114207109665	-0.990539805541468	-1.60861383901981	-1.81795867085582	-1.17631831538402	-1.63793968615762	-0.447605545772932	-1.23001757507577	-0.676964494824501	-0.740226172341337
g3488	4.85405596939508	4.03496288845571	3.62824223451805	3.58679409078678	2.96140732629642	3.2354865155594	2.99449510133687	2.98425594227066	3.67147901319212	3.31777185483256	2.85953479821151	3.54754725262571
g3489	2.90036240101058	2.82794820717957	2.8054051236719	-0.331460884228844	-0.931664122671459	-0.476713401505003	-1.44532781439477	-0.265878925405959	0.901018372199052	-2.67878306415792	-0.0814451997040769	-0.971735423715794
g3490	2.41428847404563	2.42445364639386	2.09723497029885	1.6444407723478	2.63647698655543	2.1188701432563	1.21676063969525	1.20102241259642	1.67881478382404	0.900764385580915	0.867180285164583	0.734380850014964
g3493	3.86965717584751	4.22918971673488	4.09275110135697	4.09107499579564	3.62113219247807	3.72910118937306	3.91840847981197	3.72337628947639	4.11643562601278	4.20442214645862	4.05371995011503	4.26579749076016
g3494	0.683226195319972	0.288117551690774	0.238596574455842	0.0190795162382748	-1.12404193362879	-1.4895627363008	-0.94967307068735	-0.794598840599109	-0.7373686821321	-0.721646233744183	0.0356493053691265	-0.740226172341337
g3495	3.91311055495116	3.65681109765611	3.62258161653456	1.67767826016838	1.92470300270137	1.79641284912103	1.6563675059074	1.81195205099255	2.3033985250663	2.04201929257027	2.28112963443273	2.17113770534432
g3496	4.3630007810714	4.48056071525068	4.61014787505382	2.75900457556491	2.59018847825513	2.88527608897005	3.33300967855821	3.47288108268628	3.2335779827156	2.60862868356731	2.92171110367604	2.69071958688832
g3497	5.02444019833236	4.94375651399084	4.79261495534482	3.090504844078	3.18551251521001	3.34247143444017	3.85977766092422	3.76459178489006	4.11643562601278	3.47791508527921	4.01145615400469	3.84352003270185
g3498	3.99178091213592	3.8050505382675	3.86239762087513	2.75900457556491	3.34268471815251	2.96780736943941	2.95302696064139	2.82452523687522	2.76641756767565	3.3563370750184	2.81107838597491	2.96118820545558
g3499	7.71661837182345	7.78702571774882	7.70005106771835	9.03844526667261	8.75973502667398	8.86759160484565	6.54885887281905	6.64897131456576	6.74784951154494	6.971552604764	7.03292525662711	7.19396956101507
g3500	-3.91862592082782	-1.85667487936387	-3.91862592082782	6.77386052486955	6.9483502710195	6.75413728484211	-3.91862592082782	-3.91862592082782	-3.91862592082782	2.7505125093463	-2.14597674848135	-0.0684559545198558
g3501	4.94757851161471	4.69456402090332	5.07966047789693	5.67230082129696	6.01045875107276	5.91438171362857	5.37904770306383	5.02691743619024	4.89821924738394	5.49471435146785	5.71823397988066	5.56053309696487
g3502	5.68562900520127	5.81882993201728	5.80470627612808	5.29517426676268	5.19834729733221	5.30132414251154	5.67523861988407	5.93658033820985	5.72891170005505	6.04395916446043	5.70282342450637	5.70988979990595
g3503	1.63024792916771	1.73157406040609	2.39158502067175	5.63471261046752	6.56532318511499	5.79701184613896	12.3967042645273	12.0715728098035	11.8745792559685	12.6467211074708	12.7097734362579	12.6533010532679
g3504	0.637899544586812	0.407122853280607	0.776097260451963	1.80346218278851	3.00909997281953	1.56855044392692	10.229215428561	9.74699390368981	9.75065221711754	10.4990507069336	10.7641878996574	10.6770990375682
g3505	2.56718989808128	2.70557456945156	2.28094305823041	1.77302931546979	2.13277649205014	2.23451015216861	2.07245086827609	2.37013507453957	2.28376736956911	2.62977229570216	2.0501238834909	2.87654348595544
g3506	0.591102497479438	0.463135909531259	1.54747689321363	1.61041944978863	3.94304434371648	1.1641946319656	12.3714733266684	11.9061287116096	11.647685644309	12.4584443888768	12.5144039830211	12.2719467779595
g3509	4.2088029368009	4.30394532110018	3.95539726464324	6.55768363704237	6.54423239756067	6.15060295255987	5.78565926236786	5.78625209140701	6.06995197745201	6.2508734876416	6.27009871990471	6.67304046297164
g3510	5.31281302527268	5.16886749151638	5.11031962821831	4.27062550793755	4.20606812035309	4.39853394895913	4.54843611613317	4.50145846650257	4.59392744903101	4.64955975494374	4.82137945646178	4.8085585372943
g3511	4.06209915068978	4.40392579727776	4.39458785393983	3.40026943774235	3.69589593472269	3.64798950759082	3.46670859899934	3.66652418118693	3.79449533218048	3.46620809913078	4.06064509225487	3.96328251850322
g3512	-1.45753921621186	-1.39174106157226	-2.6173074761027	5.72293346351775	5.76692135297537	5.81941114359823	-1.44532781439477	-3.91862592082782	-3.91862592082782	2.07322446672117	-3.91862592082782	-2.03721922072951
g3513	6.33487745685544	6.43683789129643	6.55467788789105	6.40975478812974	6.43716234762849	6.53027648410252	6.05919405832142	6.08225252330035	6.01743102777852	6.34975688352568	5.80944967778181	6.08666252483569
g3514	3.30738485867208	3.31258356893989	3.34857686744842	1.80346218278851	1.82162864765795	1.93962044943689	1.75618215042427	1.45712417886577	2.0481082839297	1.60295963324501	1.39131157326488	2.14242358667498
g3515	6.13528345612176	6.38974371255137	6.25877700384797	4.54729425163328	4.17504238008378	4.26890007617918	5.11959863427794	5.13563898060971	5.26652212934745	4.68534343126565	4.54838435407195	4.25242332255418
g3516	5.13051679562306	5.0389776791787	5.00112599088941	0.859793051208905	0.315179748941575	1.1641946319656	2.49470898589717	2.79830240026549	3.20254913100187	-0.721646233744183	0.58924936954588	-0.365589251920032
g3517	3.77861524327456	3.7996219610256	3.83817983878194	2.26365265685231	2.17520527535714	2.68840243019856	2.41550554435701	2.81147339697004	2.2436850341992	1.64510435546949	2.65510473916218	2.0526842355265
g3518	6.17549126754179	6.09072380405491	6.09265196512784	3.48720066231949	3.62878534323412	3.51707240822803	4.36562129902547	4.49738922132882	4.7735657644184	3.29147680985554	3.76240353472944	3.51431546300961
g3519	6.00857814485845	6.12368204944258	6.1742400277602	3.78281697046043	3.92450921695487	3.79839634617893	4.32826837072944	4.21469122671395	4.81860046900415	3.52381556065721	3.96053073043661	3.59069808222401
g3520	4.88348315754284	4.25718392945518	4.32309633833533	0.916582459062041	-0.761947029787229	-0.0952527290822498	0.581367351796915	1.67454423899326	1.73771904679268	2.7505125093463	1.90376220999402	1.70542064791028
g3521	5.96336063889915	5.99778179221194	6.01267847205909	5.97768237078918	5.86899676944029	5.78188341137388	6.1884009709458	6.12639813215689	6.09972881599821	6.62185937643059	6.70301426783928	6.67930083827121
g3522	4.12093596575109	4.26901713600082	4.05961904974638	2.87817091810387	3.18551251521001	2.9811149719811	2.95302696064139	2.97257759005464	3.10524551546259	2.86192362184977	2.85953479821151	3.18886742195309
g3523	5.3554399594688	5.05273390197462	4.56363957771819	3.61280373768756	3.70316355482556	3.66458077247012	3.48622079108761	3.79142883907555	3.84894537527451	3.18122477119409	2.79455770026513	3.5365548236438
g3524	3.61866118490291	3.85824158629252	3.80857145262873	2.84928936079886	2.71046968053736	2.53443664773708	3.47649768215506	3.72337628947639	3.78754227687693	3.36896641212118	3.56224816613855	3.39766588417535
g3525	0.212564219046004	1.48333139914356	1.07030146963684	2.92043726949254	3.56639231088934	3.42269077000265	-0.94967307068735	-0.794598840599109	0.485829788753404	-0.346485133922974	-2.14597674848135	-1.58906831688289
g3526	-0.707368455567585	-0.319990231573234	-0.335582203316821	1.21710740957081	0.874353721266338	0.206147651984623	-0.581451991565441	0.280332257961436	0.180832995907272	-0.0490228875334881	0.427229125489824	0.177808635057304
g3527	3.76286694424377	4.11581745011324	4.1646281168997	6.20128775799849	6.31558938880024	5.94186532586224	6.25532032554441	6.10114618968546	6.18024116167315	6.03011047140359	6.21684701387237	6.48857226907535
g3528	5.09112089236824	5.37636794363474	5.17556047296644	7.02775537470992	7.13994272963752	6.93169553067138	7.50476856074021	7.39761551126603	7.42166431545521	7.06377318308884	7.32085803524978	7.37225137630411
g3529	1.32174790072149	1.94330732078164	1.00218193379274	-2.84697758929284	-3.91862592082782	-3.91862592082782	3.24411729177503	3.40499160531638	3.63320721066907	-3.91862592082782	-3.91862592082782	-3.91862592082782
g3530	2.6608043677222	2.817242467373	1.31455281099734	0.119254203183265	-1.60861383901981	-0.0952527290822498	4.5203196880854	4.73366476499602	4.81518573351991	-0.0490228875334881	0.338841869225539	-1.24763096142986
g3531	6.15049300593327	6.23344484845567	6.14096890096686	4.13361616949862	4.14866796653164	4.27431535829593	5.03269763126916	4.95455576136957	5.27897015250369	4.91798909154576	4.8132015295751	4.9927573395718
g3532	1.76283736508509	2.5845326810814	3.07779352702221	1.83326632510146	1.42438113460332	2.40218095202438	2.0463986322112	2.22018086763595	1.64843551032604	1.55954661553712	2.43827614959932	1.78188271538586
g3533	3.14677667369715	3.19345525171812	3.12660228739168	2.89239773189384	2.82148989198081	3.05848143919506	3.25553301797557	2.90044976057316	2.13831849579968	2.843942376675	3.02446089211935	2.94465190177269
g3534	2.04914864929512	1.68522560476076	1.76862049262029	2.14983003910326	1.42438113460332	1.85541239355469	2.0463986322112	2.11787218269626	1.52008629923968	2.47481450748368	2.57997433093742	2.67074980568757
g3535	5.4486224888133	5.30536400377635	5.33635765404011	4.33454092936736	4.5503212627448	4.57565272202141	4.19232008149234	4.17956746461756	4.29864474652724	3.46620809913078	3.68384757569495	4.01963078814559
g3536	4.18142141059334	4.03033529692504	4.14896205956063	4.39074215602131	4.19063865124769	4.02088315176941	4.05533830234653	4.18463780341878	3.90784141375886	3.87318779828636	3.70167783405484	4.01963078814559
g3537	7.52646902076817	7.5449111436399	7.57593554207407	8.4113849909037	8.38189919920524	8.2649334844165	7.44681823466872	7.34253853252237	7.36557450358094	7.90062095207622	7.69311724530785	7.68941942513909
g3538	6.95279668367426	7.12571192401151	7.05670481443857	7.45723911308097	7.22760204864319	7.03100773971829	6.87729552533632	6.93128356558254	6.83726060018085	6.80262801418451	6.56493829367617	6.78176994044149
g3539	4.5458932470494	4.63789387339149	4.61870370029089	4.94547880516039	4.96131287068104	4.94850634601734	4.19232008149234	4.0851153306621	4.02480195083393	4.30642938231269	4.5630894768965	4.59735144257207
g3540	0.542736446945148	-1.04068304035645	1.31455281099734	3.37008802734878	2.86101450582879	3.05848143919506	3.87466025692882	3.97821535828115	3.80141503796226	4.502571046774	4.37588746437257	4.34353896503188
g3541	0.811240884870976	-0.417773587036998	0.178136951251762	-2.23890179864602	0.459494570684187	-1.81795867085582	-0.94967307068735	-3.91862592082782	-1.58649481517745	-0.953554562485547	-1.37423550752518	-3.91862592082782
g3544	-0.594877335746988	-3.91862592082782	-1.9444343174454	0.607234257301058	-0.231944215685561	-0.0952527290822498	0.163387999232391	0.555485365214804	0.180832995907272	1.03361525361572	-0.208889762117077	1.0134236232444
g3545	-1.45753921621186	-0.758550397821699	-0.861574214637994	-0.0885733627016375	0.821906118982873	0.964278006194123	2.17219562349356	2.20029132763347	0.000161194001539623	2.01012420729851	2.4593909276121	2.38233785231611
g3547	1.35013074515432	2.07496339113548	2.36470981035839	2.77444988362383	2.71046968053736	2.89936335369235	1.35052788956662	1.20102241259642	0.901018372199052	1.26743599310156	1.74085810265928	2.25400247376897
g3548	-0.302058457566966	-0.228415853399746	0.966876775955847	1.6444407723478	1.15436721163414	1.76598289085967	2.96698253194486	3.03004635998534	2.64857049118207	3.2781473524611	3.46119728747819	2.87654348595544
g3549	-1.91710868618232	-2.16090731474427	-0.739915987155334	-0.470187346536115	0.459494570684187	-0.338047411385947	2.43571776874422	1.49026322357709	1.22303710999249	1.9775080135587	2.43827614959932	1.53914762355864
g3550	3.3501701202312	2.80645668967888	2.9660111511532	2.93425529012479	3.02078079527376	2.81269945400768	4.06834275917377	3.80466244964928	3.99493033348154	3.09262859745985	2.32780206921207	2.33236511897682
g3551	-3.91862592082782	-3.91862592082782	-3.91862592082782	3.43955356994529	3.86743072890348	3.33212297025694	-3.91862592082782	-2.36794924316919	-3.91862592082782	-1.23001757507577	-3.91862592082782	-3.91862592082782
g3552	1.43207525750581	3.04536524234177	1.00218193379274	14.1762711057203	13.9530593154637	13.9686877874569	2.45565072695828	2.13892257697693	2.32276613604452	2.19170397492765	1.84079028715146	2.72984853854816
g3554	-3.91862592082782	-1.85667487936387	-3.91862592082782	7.65950420884589	7.20538198538467	7.52408914404702	-2.20644436503409	-3.91862592082782	-3.91862592082782	4.54214055585352	-3.91862592082782	-0.740226172341337
g3555	-1.91710868618232	-0.758550397821699	-2.6173074761027	8.72756486569374	8.75187173093483	8.59831480925879	-3.91862592082782	-3.91862592082782	-1.58649481517745	-0.721646233744183	-3.91862592082782	-2.03721922072951
g3556	-0.393217107541942	-2.16090731474427	-1.6978780145212	3.8716683758513	4.04380301836673	3.77566578215833	-3.91862592082782	-3.91862592082782	-2.32515590806392	0.197467367983646	-3.91862592082782	-3.91862592082782
g3557	-3.91862592082782	-2.54692599894341	-3.91862592082782	6.85600739102196	6.34143618955455	7.02539853616317	-1.77626520664224	-3.91862592082782	-1.58649481517745	-3.91862592082782	-2.14597674848135	-3.91862592082782
g3558	1.45838743104127	1.68522560476076	1.39644435890522	10.9838650712644	10.796775086166	10.7631517747196	-1.44532781439477	-1.15550431552636	-0.7373686821321	-0.346485133922974	-2.14597674848135	-0.740226172341337
g3559	-3.91862592082782	-2.54692599894341	-3.91862592082782	5.31114794756069	5.20859720488838	5.0718021021783	-2.20644436503409	-3.91862592082782	-3.91862592082782	-0.346485133922974	-0.503511971792628	-1.24763096142986
g3560	-3.91862592082782	-2.54692599894341	-3.91862592082782	9.46339849867957	9.24948023326427	9.27680035285435	-2.20644436503409	-3.91862592082782	-2.32515590806392	-1.23001757507577	-3.91862592082782	-1.24763096142986
g3561	-1.91710868618232	-1.85667487936387	-3.91862592082782	9.11929721016006	8.83050799275295	8.92186594756526	-0.94967307068735	-3.91862592082782	-3.91862592082782	3.68400157549971	-3.91862592082782	-0.365589251920032
g3562	4.43763990991297	4.26508350816838	4.4110999200693	2.96150051548232	3.67387079288243	3.79085921426743	3.65950282336673	3.81777577297241	3.60184154064282	3.53506607370751	3.28317339742632	3.60128710100454
g3563	4.7460600922738	4.72065012357941	4.86631736935136	5.23224903098493	5.32151672031443	5.54928846440766	5.63865163290601	5.27051327143377	5.37949849565031	5.86829674808178	5.58288087869282	5.51925106351428
g3564	5.25394423211629	5.42124489732309	5.4088561162037	6.23656642183373	6.04232647231391	6.21819140167327	7.66530381540241	7.52500850936161	7.05193779026166	8.47982119596063	8.34806197759192	8.36071125936041
g3567	-1.10953714651467	0.288117551690774	-0.0927527227694156	-0.623686551838641	1.19617479635178	-0.338047411385947	1.96529437862461	0.675596649380509	0.617126874840781	2.35296356250162	2.07769519699749	-0.971735423715794
g3568	1.23308688726835	1.24851383998728	1.36966036247321	1.97369639573783	2.11108480978713	2.23451015216861	2.39500611728197	2.50596006956425	2.0481082839297	2.67115200934011	2.39509626345361	2.58798605753583
g3569	2.94756549944839	2.98924387651008	2.98378231865422	3.06561034001934	3.00909997281953	3.13190934047695	2.0463986322112	1.91317049389533	2.39773675937636	1.80235473851786	2.1313057134499	1.53914762355864
