g82.t1_1	rna-AOBTE_LOCUS27056_1
g83.t1_1	rna-AOBTE_LOCUS14287-3_1
g84.t1_1	rna-AOBTE_LOCUS14836-2_1
g85.t1_1	rna-AOBTE_LOCUS14838_1
g89.t1_1	rna-AOBTE_LOCUS14850-4_1
g90.t1_1	rna-AOBTE_LOCUS14852-8_1
g91.t1_1	rna-AOBTE_LOCUS14853-2_1
g94.t1_1	rna-AOBTE_LOCUS14855_1
g95.t1_1	rna-AOBTE_LOCUS14858-3_1
g96.t1_1	rna-AOBTE_LOCUS14859_1
g97.t1_1	rna-AOBTE_LOCUS14860-2_1
g98.t1_1	rna-AOBTE_LOCUS14861_1
g99.t1_1	rna-AOBTE_LOCUS14863_1
g101.t1_1	rna-AOBTE_LOCUS14865-2_1
g102.t1_1	rna-AOBTE_LOCUS23493-2_1
g103.t2_1	rna-AOBTE_LOCUS14866-7_1
g105.t1_1	rna-AOBTE_LOCUS14867_1
g107.t1_1	rna-AOBTE_LOCUS14870_1
g111.t1_1	rna-AOBTE_LOCUS14882-2_1
g112.t1_1	rna-AOBTE_LOCUS14898-7_1
g114.t1_1	rna-AOBTE_LOCUS14896_1
g115.t1_1	rna-AOBTE_LOCUS14915_1
g117.t1_1	rna-AOBTE_LOCUS14914_1
g118.t1_1	rna-AOBTE_LOCUS12158_1
g119.t1_1	rna-AOBTE_LOCUS14944_1
g120.t1_1	rna-AOBTE_LOCUS14949_1
g121.t1_1	rna-AOBTE_LOCUS14950_1
g122.t1_1	rna-AOBTE_LOCUS14283-2_1
g126.t1_1	rna-AOBTE_LOCUS14699_1
g128.t1_1	rna-AOBTE_LOCUS14710_1
g129.t1_1	rna-AOBTE_LOCUS19453_1
g131.t1_1	rna-AOBTE_LOCUS17810-3_1
g132.t1_1	rna-AOBTE_LOCUS14741_1
g133.t1_1	rna-AOBTE_LOCUS14742-2_1
g134.t1_1	rna-AOBTE_LOCUS14743-4_1
g135.t1_1	rna-AOBTE_LOCUS14744_1
g136.t2_1	rna-AOBTE_LOCUS14745-2_1
g138.t1_1	rna-AOBTE_LOCUS17792-3_1
g139.t1_1	rna-AOBTE_LOCUS1645_1
g141.t1_1	rna-AOBTE_LOCUS17794_1
g142.t1_1	rna-AOBTE_LOCUS17795_1
g143.t1_1	rna-AOBTE_LOCUS17796_1
g144.t1_1	rna-AOBTE_LOCUS17797-2_1
g145.t2_1	rna-AOBTE_LOCUS14546-2_1
g146.t1_1	rna-AOBTE_LOCUS14545_1
g147.t2_1	rna-AOBTE_LOCUS14547-5_1
g148.t1_1	rna-AOBTE_LOCUS14544-2_1
g149.t2_1	rna-AOBTE_LOCUS14541_1
g150.t1_1	rna-AOBTE_LOCUS14538_1
g151.t1_1	rna-AOBTE_LOCUS14536-3_1
g153.t1_1	rna-AOBTE_LOCUS14531-2_1
g154.t1_1	rna-AOBTE_LOCUS14528-2_1
g155.t1_1	rna-AOBTE_LOCUS14517-3_1
g157.t2_1	rna-AOBTE_LOCUS14515_1
g164.t1_1	rna-AOBTE_LOCUS14507_1
g165.t1_1	rna-AOBTE_LOCUS14505_1
g166.t1_1	rna-AOBTE_LOCUS14500-2_1
g167.t1_1	rna-AOBTE_LOCUS14495_1
g169.t1_1	rna-AOBTE_LOCUS17553_1
g170.t1_1	rna-AOBTE_LOCUS17560_1
g172.t1_1	rna-AOBTE_LOCUS17576-2_1
g173.t1_1	rna-AOBTE_LOCUS14644_1
g174.t1_1	rna-AOBTE_LOCUS14642_1
g176.t1_1	rna-AOBTE_LOCUS36446_1
g177.t1_1	rna-AOBTE_LOCUS36448-5_1
g179.t1_1	rna-AOBTE_LOCUS769_1
g180.t1_1	rna-AOBTE_LOCUS11387_1
g181.t1_1	rna-AOBTE_LOCUS17393-2_1
g182.t2_1	rna-AOBTE_LOCUS17392_1
g183.t1_1	rna-AOBTE_LOCUS17389-6_1
g184.t1_1	rna-AOBTE_LOCUS17388-2_1
g185.t1_1	rna-AOBTE_LOCUS17387_1
g186.t1_1	rna-AOBTE_LOCUS17385_1
g187.t1_1	rna-AOBTE_LOCUS17383-2_1
g191.t1_1	rna-AOBTE_LOCUS17376_1
g192.t1_1	rna-AOBTE_LOCUS6867_1
g194.t1_1	rna-AOBTE_LOCUS17353_1
g195.t1_1	rna-AOBTE_LOCUS17135-3_1
g197.t1_1	rna-AOBTE_LOCUS17350-3_1
g199.t1_1	rna-AOBTE_LOCUS17419_1
g200.t1_1	rna-AOBTE_LOCUS17420_1
g203.t1_1	rna-AOBTE_LOCUS17432_1
g204.t1_1	rna-AOBTE_LOCUS17433-2_1
g205.t1_1	rna-AOBTE_LOCUS17434-5_1
g206.t2_1	rna-AOBTE_LOCUS17106-2_1
g207.t1_1	rna-AOBTE_LOCUS17105_1
g208.t1_1	rna-AOBTE_LOCUS17132_1
g211.t2_1	rna-AOBTE_LOCUS17099_1
g212.t3_1	rna-AOBTE_LOCUS17095_1
g213.t1_1	rna-AOBTE_LOCUS17096_1
g214.t1_1	rna-AOBTE_LOCUS17094-3_1
g215.t2_1	rna-AOBTE_LOCUS17093_1
g216.t1_1	rna-AOBTE_LOCUS17090_1
g217.t1_1	rna-AOBTE_LOCUS17089_1
g218.t1_1	rna-AOBTE_LOCUS17088_1
g219.t1_1	rna-AOBTE_LOCUS17087_1
g220.t1_1	rna-AOBTE_LOCUS17082_1
g221.t1_1	rna-AOBTE_LOCUS17079-3_1
g222.t1_1	rna-AOBTE_LOCUS17058_1
g224.t1_1	rna-AOBTE_LOCUS17042_1
g225.t1_1	rna-AOBTE_LOCUS17040-2_1
g226.t1_1	rna-AOBTE_LOCUS15209_1
g227.t1_1	rna-AOBTE_LOCUS17039_1
g228.t1_1	rna-AOBTE_LOCUS17037-3_1
g229.t1_1	rna-AOBTE_LOCUS17036_1
g230.t1_1	rna-AOBTE_LOCUS14439_1
g231.t1_1	rna-AOBTE_LOCUS14438_1
g232.t1_1	rna-AOBTE_LOCUS14437_1
g233.t1_1	rna-AOBTE_LOCUS14436_1
g236.t1_1	rna-AOBTE_LOCUS14432_1
g237.t1_1	rna-AOBTE_LOCUS14422_1
g238.t1_1	rna-AOBTE_LOCUS14416-2_1
g239.t1_1	rna-AOBTE_LOCUS14415_1
g241.t1_1	rna-AOBTE_LOCUS14408-2_1
g242.t1_1	rna-AOBTE_LOCUS16934_1
g243.t1_1	rna-AOBTE_LOCUS16935-4_1
g244.t1_1	rna-AOBTE_LOCUS16973_1
g245.t1_1	rna-AOBTE_LOCUS16978-3_1
g248.t3_1	rna-AOBTE_LOCUS16979-4_1
g249.t1_1	rna-AOBTE_LOCUS16984_1
g250.t1_1	rna-AOBTE_LOCUS17006_1
g252.t1_1	rna-AOBTE_LOCUS17010-2_1
g253.t1_1	rna-AOBTE_LOCUS17011-2_1
g254.t1_1	rna-AOBTE_LOCUS17013_1
g255.t1_1	rna-AOBTE_LOCUS17012-2_1
g256.t1_1	rna-AOBTE_LOCUS17017_1
g257.t1_1	rna-AOBTE_LOCUS17018_1
g258.t1_1	rna-AOBTE_LOCUS17022_1
g259.t1_1	rna-AOBTE_LOCUS17025-2_1
g260.t1_1	rna-AOBTE_LOCUS17027_1
g261.t1_1	rna-AOBTE_LOCUS17028-2_1
g262.t1_1	rna-AOBTE_LOCUS24368_1
g263.t1_1	rna-AOBTE_LOCUS17032-2_1
g264.t1_1	rna-AOBTE_LOCUS17033_1
g265.t1_1	rna-AOBTE_LOCUS17035-2_1
g268.t1_1	rna-AOBTE_LOCUS14442_1
g269.t1_1	rna-AOBTE_LOCUS14443-2_1
g270.t1_1	rna-AOBTE_LOCUS14444-3_1
g272.t1_1	rna-AOBTE_LOCUS14454_1
g273.t1_1	rna-AOBTE_LOCUS14458_1
g274.t1_1	rna-AOBTE_LOCUS14468_1
g275.t1_1	rna-AOBTE_LOCUS14470_1
g276.t1_1	rna-AOBTE_LOCUS14471_1
g277.t1_1	rna-AOBTE_LOCUS14472_1
g278.t2_1	rna-AOBTE_LOCUS14473_1
g279.t1_1	rna-AOBTE_LOCUS14474_1
g280.t1_1	rna-AOBTE_LOCUS14477_1
g281.t1_1	rna-AOBTE_LOCUS14478_1
g282.t1_1	rna-AOBTE_LOCUS14480-2_1
g283.t2_1	rna-AOBTE_LOCUS14481_1
g284.t1_1	rna-AOBTE_LOCUS14482_1
g285.t2_1	rna-AOBTE_LOCUS14483-2_1
g286.t1_1	rna-AOBTE_LOCUS16010-2_1
g287.t1_1	rna-AOBTE_LOCUS16130_1
g288.t1_1	rna-AOBTE_LOCUS16131-2_1
g289.t1_1	rna-AOBTE_LOCUS16133_1
g291.t2_1	rna-AOBTE_LOCUS16139_1
g298.t1_1	rna-AOBTE_LOCUS16173_1
g299.t1_1	rna-AOBTE_LOCUS16177-3_1
g300.t1_1	rna-AOBTE_LOCUS16073_1
g301.t1_1	rna-AOBTE_LOCUS16058_1
g302.t1_1	rna-AOBTE_LOCUS16057_1
g303.t1_1	rna-AOBTE_LOCUS16053_1
g304.t1_1	rna-AOBTE_LOCUS16051-2_1
g307.t1_1	rna-AOBTE_LOCUS16023_1
g309.t1_1	rna-AOBTE_LOCUS16019_1
g310.t3_1	rna-AOBTE_LOCUS16014-3_1
g311.t1_1	rna-AOBTE_LOCUS16015_1
g312.t1_1	rna-AOBTE_LOCUS16013_1
g313.t1_1	rna-AOBTE_LOCUS16012_1
g314.t1_1	rna-AOBTE_LOCUS16011_1
g315.t1_1	rna-AOBTE_LOCUS16237_1
g316.t1_1	rna-AOBTE_LOCUS16239_1
g317.t3_1	rna-AOBTE_LOCUS16241_1
g318.t1_1	rna-AOBTE_LOCUS16240-2_1
g319.t2_1	rna-AOBTE_LOCUS16243_1
g320.t1_1	rna-AOBTE_LOCUS16244-2_1
g321.t1_1	rna-AOBTE_LOCUS16249_1
g323.t1_1	rna-AOBTE_LOCUS16255-2_1
g324.t1_1	rna-AOBTE_LOCUS16257_1
g325.t1_1	rna-AOBTE_LOCUS16262_1
g326.t1_1	rna-AOBTE_LOCUS16267-2_1
g327.t2_1	rna-AOBTE_LOCUS16268_1
g328.t1_1	rna-AOBTE_LOCUS16269-2_1
g329.t1_1	rna-AOBTE_LOCUS16273-6_1
g330.t1_1	rna-AOBTE_LOCUS16276-4_1
g332.t1_1	rna-AOBTE_LOCUS16275-4_1
g333.t1_1	rna-AOBTE_LOCUS16280_1
g334.t1_1	rna-AOBTE_LOCUS3634_1
g335.t1_1	rna-AOBTE_LOCUS16297_1
g336.t1_1	rna-AOBTE_LOCUS16291_1
g337.t2_1	rna-AOBTE_LOCUS16293-2_1
g339.t1_1	rna-AOBTE_LOCUS16312_1
g341.t1_1	rna-AOBTE_LOCUS16314_1
g342.t1_1	rna-AOBTE_LOCUS16315-2_1
g343.t1_1	rna-AOBTE_LOCUS16316_1
g344.t3_1	rna-AOBTE_LOCUS16337_1
g345.t1_1	rna-AOBTE_LOCUS16340-3_1
g347.t1_1	rna-AOBTE_LOCUS16343_1
g349.t1_1	rna-AOBTE_LOCUS16344_1
g350.t1_1	rna-AOBTE_LOCUS16356-2_1
g352.t1_1	rna-AOBTE_LOCUS16350_1
g355.t1_1	rna-AOBTE_LOCUS16367_1
g356.t1_1	rna-AOBTE_LOCUS16366_1
g357.t1_1	rna-AOBTE_LOCUS16365_1
g358.t1_1	rna-AOBTE_LOCUS16363_1
g359.t1_1	rna-AOBTE_LOCUS16078_1
g360.t2_1	rna-AOBTE_LOCUS16079_1
g361.t1_1	rna-AOBTE_LOCUS16082_1
g362.t1_1	rna-AOBTE_LOCUS16085_1
g363.t1_1	rna-AOBTE_LOCUS16086_1
g364.t1_1	rna-AOBTE_LOCUS16088_1
g365.t2_1	rna-AOBTE_LOCUS16089_1
g367.t1_1	rna-AOBTE_LOCUS16090-3_1
g368.t1_1	rna-AOBTE_LOCUS16094-3_1
g369.t1_1	rna-AOBTE_LOCUS16095-3_1
g370.t1_1	rna-AOBTE_LOCUS16096-2_1
g371.t3_1	rna-AOBTE_LOCUS15879-2_1
g373.t1_1	rna-AOBTE_LOCUS16100_1
g374.t1_1	rna-AOBTE_LOCUS16105-7_1
g375.t1_1	rna-AOBTE_LOCUS16104-4_1
g376.t1_1	rna-AOBTE_LOCUS15871_1
g377.t2_1	rna-AOBTE_LOCUS16108_1
g378.t1_1	rna-AOBTE_LOCUS16109_1
g379.t1_1	rna-AOBTE_LOCUS16110_1
g380.t1_1	rna-AOBTE_LOCUS2346_1
g381.t1_1	rna-AOBTE_LOCUS16112-2_1
g382.t1_1	rna-AOBTE_LOCUS16126_1
g384.t1_1	rna-AOBTE_LOCUS16124_1
g385.t1_1	rna-AOBTE_LOCUS3312_1
g393.t1_1	rna-AOBTE_LOCUS16181_1
g394.t1_1	rna-AOBTE_LOCUS16179_1
g395.t1_1	rna-AOBTE_LOCUS16467-2_1
g399.t1_1	rna-AOBTE_LOCUS16464_1
g400.t1_1	rna-AOBTE_LOCUS16466-3_1
g402.t1_1	rna-AOBTE_LOCUS16468_1
g403.t1_1	rna-AOBTE_LOCUS16469_1
g404.t1_1	rna-AOBTE_LOCUS16470-2_1
g405.t1_1	rna-AOBTE_LOCUS16471_1
g406.t1_1	rna-AOBTE_LOCUS16472_1
g407.t1_1	rna-AOBTE_LOCUS16475-2_1
g408.t1_1	rna-AOBTE_LOCUS24478-9_1
g409.t2_1	rna-AOBTE_LOCUS16477_1
g410.t2_1	rna-AOBTE_LOCUS16480_1
g411.t1_1	rna-AOBTE_LOCUS16489-5_1
g413.t1_1	rna-AOBTE_LOCUS16490_1
g415.t1_1	rna-AOBTE_LOCUS16491-4_1
g420.t1_1	rna-AOBTE_LOCUS16492-4_1
g421.t1_1	rna-AOBTE_LOCUS16494_1
g422.t1_1	rna-AOBTE_LOCUS16496_1
g425.t1_1	rna-AOBTE_LOCUS16504-3_1
g426.t1_1	rna-AOBTE_LOCUS16506-6_1
g427.t4_1	rna-AOBTE_LOCUS16507_1
g428.t1_1	rna-AOBTE_LOCUS16514-5_1
g429.t1_1	rna-AOBTE_LOCUS16516_1
g430.t1_1	rna-AOBTE_LOCUS16518-8_1
g431.t1_1	rna-AOBTE_LOCUS16519-2_1
g432.t1_1	rna-AOBTE_LOCUS34020_1
g433.t1_1	rna-AOBTE_LOCUS34018_1
g434.t1_1	rna-AOBTE_LOCUS34017-2_1
g435.t1_1	rna-AOBTE_LOCUS13883_1
g437.t1_1	rna-AOBTE_LOCUS13885-2_1
g438.t1_1	rna-AOBTE_LOCUS13889_1
g439.t2_1	rna-AOBTE_LOCUS13886-2_1
g440.t1_1	rna-AOBTE_LOCUS11367_1
g441.t1_1	rna-AOBTE_LOCUS13892_1
g442.t1_1	rna-AOBTE_LOCUS13894-2_1
g444.t1_1	rna-AOBTE_LOCUS13994_1
g447.t1_1	rna-AOBTE_LOCUS13996_1
g449.t1_1	rna-AOBTE_LOCUS13871_1
g450.t2_1	rna-AOBTE_LOCUS13872_1
g451.t3_1	rna-AOBTE_LOCUS13873-9_1
g452.t1_1	rna-AOBTE_LOCUS13874-5_1
g453.t1_1	rna-AOBTE_LOCUS13876_1
g454.t1_1	rna-AOBTE_LOCUS13878-3_1
g455.t1_1	rna-AOBTE_LOCUS37087_1
g456.t1_1	rna-AOBTE_LOCUS13868-3_1
g457.t1_1	rna-AOBTE_LOCUS13866_1
g458.t1_1	rna-AOBTE_LOCUS13867-2_1
g459.t1_1	rna-AOBTE_LOCUS13865-2_1
g460.t1_1	rna-AOBTE_LOCUS13864_1
g461.t6_1	rna-AOBTE_LOCUS13862-12_1
g463.t1_1	rna-AOBTE_LOCUS13860-2_1
g464.t1_1	rna-AOBTE_LOCUS16529-2_1
g465.t1_1	rna-AOBTE_LOCUS16528_1
g466.t1_1	rna-AOBTE_LOCUS16527_1
g467.t1_1	rna-AOBTE_LOCUS16526-2_1
g468.t1_1	rna-AOBTE_LOCUS16524_1
g469.t1_1	rna-AOBTE_LOCUS16523-2_1
g470.t1_1	rna-AOBTE_LOCUS16522-3_1
g471.t1_1	rna-AOBTE_LOCUS16521_1
g472.t1_1	rna-AOBTE_LOCUS34021-5_1
g473.t1_1	rna-AOBTE_LOCUS34022_1
g474.t1_1	rna-AOBTE_LOCUS14833-4_1
g475.t2_1	rna-AOBTE_LOCUS14834_1
g476.t1_1	rna-AOBTE_LOCUS14835_1
g477.t1_1	rna-AOBTE_LOCUS14263_1
g478.t1_1	rna-AOBTE_LOCUS14262_1
g480.t2_1	rna-AOBTE_LOCUS14251_1
g481.t1_1	rna-AOBTE_LOCUS14244-3_1
g482.t1_1	rna-AOBTE_LOCUS14243_1
g483.t1_1	rna-AOBTE_LOCUS14234_1
g484.t1_1	rna-AOBTE_LOCUS14229_1
g487.t1_1	rna-AOBTE_LOCUS14227-4_1
g488.t1_1	rna-AOBTE_LOCUS13462-2_1
g489.t2_1	rna-AOBTE_LOCUS14228-2_1
g490.t1_1	rna-AOBTE_LOCUS17342_1
g492.t1_1	rna-AOBTE_LOCUS16395-5_1
g493.t1_1	rna-AOBTE_LOCUS16422_1
g494.t2_1	rna-AOBTE_LOCUS16434-3_1
g495.t1_1	rna-AOBTE_LOCUS16436-2_1
g496.t1_1	rna-AOBTE_LOCUS16442-2_1
g497.t2_1	rna-AOBTE_LOCUS16443_1
g498.t1_1	rna-AOBTE_LOCUS16444-4_1
g500.t1_1	rna-AOBTE_LOCUS16445_1
g501.t1_1	rna-AOBTE_LOCUS16446_1
g502.t1_1	rna-AOBTE_LOCUS16455-2_1
g503.t1_1	rna-AOBTE_LOCUS16457_1
g504.t1_1	rna-AOBTE_LOCUS16458_1
g505.t1_1	rna-AOBTE_LOCUS16459-2_1
g507.t1_1	rna-AOBTE_LOCUS16461_1
g508.t1_1	rna-AOBTE_LOCUS16543_1
g509.t1_1	rna-AOBTE_LOCUS16542_1
g510.t2_1	rna-AOBTE_LOCUS16540-3_1
g511.t1_1	rna-AOBTE_LOCUS16537_1
g512.t1_1	rna-AOBTE_LOCUS16536-2_1
g513.t1_1	rna-AOBTE_LOCUS16535_1
g514.t1_1	rna-AOBTE_LOCUS16534_1
g515.t1_1	rna-AOBTE_LOCUS13898_1
g516.t1_1	rna-AOBTE_LOCUS2942_1
g517.t1_1	rna-AOBTE_LOCUS13902_1
g518.t1_1	rna-AOBTE_LOCUS13903_1
g519.t1_1	rna-AOBTE_LOCUS13906-2_1
g520.t1_1	rna-AOBTE_LOCUS13907_1
g521.t1_1	rna-AOBTE_LOCUS13976-5_1
g522.t1_1	rna-AOBTE_LOCUS36302_1
g525.t1_1	rna-AOBTE_LOCUS13978-2_1
g529.t1_1	rna-AOBTE_LOCUS15501-5_1
g530.t1_1	rna-AOBTE_LOCUS15499-3_1
g532.t1_1	rna-AOBTE_LOCUS13977_1
g533.t1_1	rna-AOBTE_LOCUS13975_1
g534.t1_1	rna-AOBTE_LOCUS13973-3_1
g535.t1_1	rna-AOBTE_LOCUS13908_1
g537.t1_1	rna-AOBTE_LOCUS13972_1
g538.t2_1	rna-AOBTE_LOCUS143-2_1
g539.t3_1	rna-AOBTE_LOCUS15491_1
g540.t1_1	rna-AOBTE_LOCUS15492_1
g542.t2_1	rna-AOBTE_LOCUS15494-2_1
g543.t1_1	rna-AOBTE_LOCUS15490-3_1
g544.t2_1	rna-AOBTE_LOCUS15483-5_1
g545.t1_1	rna-AOBTE_LOCUS14355_1
g546.t1_1	rna-AOBTE_LOCUS16000_1
g547.t1_1	rna-AOBTE_LOCUS16003-2_1
g548.t2_1	rna-AOBTE_LOCUS16005_1
g551.t1_1	rna-AOBTE_LOCUS6462_1
g552.t1_1	rna-AOBTE_LOCUS22328_1
g553.t2_1	rna-AOBTE_LOCUS14142_1
g554.t1_1	rna-AOBTE_LOCUS14218_1
g555.t1_1	rna-AOBTE_LOCUS14217_1
g556.t1_1	rna-AOBTE_LOCUS14213_1
g557.t1_1	rna-AOBTE_LOCUS14212_1
g559.t1_1	rna-AOBTE_LOCUS14211-2_1
g561.t1_1	rna-AOBTE_LOCUS14208_1
g562.t1_1	rna-AOBTE_LOCUS14205-4_1
g563.t1_1	rna-AOBTE_LOCUS27607_1
g571.t1_1	rna-AOBTE_LOCUS14007-4_1
g576.t1_1	rna-AOBTE_LOCUS14020_1
g578.t1_1	rna-AOBTE_LOCUS14019_1
g579.t1_1	rna-AOBTE_LOCUS33279_1
g580.t1_1	rna-AOBTE_LOCUS14015_1
g583.t1_1	rna-AOBTE_LOCUS14023-2_1
g585.t1_1	rna-AOBTE_LOCUS9861_1
g587.t1_1	rna-AOBTE_LOCUS14027-2_1
g588.t1_1	rna-AOBTE_LOCUS14029-3_1
g590.t1_1	rna-AOBTE_LOCUS14136_1
g591.t1_1	rna-AOBTE_LOCUS14140-2_1
g592.t2_1	rna-AOBTE_LOCUS14349_1
g593.t1_1	rna-AOBTE_LOCUS14352-2_1
g594.t2_1	rna-AOBTE_LOCUS14145_1
g595.t1_1	rna-AOBTE_LOCUS14354-2_1
g596.t1_1	rna-AOBTE_LOCUS24583_1
g598.t1_1	rna-AOBTE_LOCUS14067-3_1
g601.t1_1	rna-AOBTE_LOCUS22768-2_1
g602.t2_1	rna-AOBTE_LOCUS14074-4_1
g607.t1_1	rna-AOBTE_LOCUS10534_1
g609.t1_1	rna-AOBTE_LOCUS14091-2_1
g612.t1_1	rna-AOBTE_LOCUS15039_1
g614.t1_1	rna-AOBTE_LOCUS15037-2_1
g617.t1_1	rna-AOBTE_LOCUS15035-3_1
g618.t1_1	rna-AOBTE_LOCUS15030-4_1
g619.t1_1	rna-AOBTE_LOCUS15029-3_1
g620.t1_1	rna-AOBTE_LOCUS15026-2_1
g621.t1_1	rna-AOBTE_LOCUS15025_1
g622.t1_1	rna-AOBTE_LOCUS15024_1
g623.t1_1	rna-AOBTE_LOCUS17605-2_1
g625.t2_1	rna-AOBTE_LOCUS17607_1
g626.t2_1	rna-AOBTE_LOCUS17612_1
g628.t1_1	rna-AOBTE_LOCUS17627_1
g629.t1_1	rna-AOBTE_LOCUS17629-2_1
g630.t1_1	rna-AOBTE_LOCUS8361_1
g631.t1_1	rna-AOBTE_LOCUS17671-2_1
g632.t1_1	rna-AOBTE_LOCUS17670_1
g634.t1_1	rna-AOBTE_LOCUS17754_1
g635.t1_1	rna-AOBTE_LOCUS17714_1
g636.t1_1	rna-AOBTE_LOCUS17758_1
g637.t1_1	rna-AOBTE_LOCUS17760_1
g642.t1_1	rna-AOBTE_LOCUS17789_1
g643.t2_1	rna-AOBTE_LOCUS17790_1
g644.t2_1	rna-AOBTE_LOCUS17791_1
g645.t1_1	rna-AOBTE_LOCUS14115-6_1
g646.t2_1	rna-AOBTE_LOCUS14116-2_1
g648.t1_1	rna-AOBTE_LOCUS14117_1
g649.t2_1	rna-AOBTE_LOCUS14114_1
g651.t2_1	rna-AOBTE_LOCUS13962_1
g652.t1_1	rna-AOBTE_LOCUS31664_1
g653.t1_1	rna-AOBTE_LOCUS13963_1
g654.t1_1	rna-AOBTE_LOCUS13958-4_1
g655.t1_1	rna-AOBTE_LOCUS13961_1
g657.t1_1	rna-AOBTE_LOCUS21887-3_1
g659.t1_1	rna-AOBTE_LOCUS17404-4_1
g660.t1_1	rna-AOBTE_LOCUS17406-2_1
g661.t2_1	rna-AOBTE_LOCUS17416_1
g662.t1_1	rna-AOBTE_LOCUS17418_1
g663.t2_1	rna-AOBTE_LOCUS16781_1
g664.t1_1	rna-AOBTE_LOCUS16791-4_1
g665.t1_1	rna-AOBTE_LOCUS16793_1
g666.t1_1	rna-AOBTE_LOCUS16813_1
g667.t1_1	rna-AOBTE_LOCUS16831-4_1
g668.t1_1	rna-AOBTE_LOCUS16773_1
g669.t1_1	rna-AOBTE_LOCUS16770_1
g671.t1_1	rna-AOBTE_LOCUS16768_1
g673.t1_1	rna-AOBTE_LOCUS16756_1
g674.t1_1	rna-AOBTE_LOCUS16735_1
g675.t1_1	rna-AOBTE_LOCUS16734-2_1
g676.t1_1	rna-AOBTE_LOCUS16732-4_1
g677.t1_1	rna-AOBTE_LOCUS16741-3_1
g678.t2_1	rna-AOBTE_LOCUS16744-2_1
g679.t1_1	rna-AOBTE_LOCUS16745-3_1
g680.t1_1	rna-AOBTE_LOCUS16736_1
g681.t1_1	rna-AOBTE_LOCUS16728_1
g682.t1_1	rna-AOBTE_LOCUS16725_1
g683.t1_1	rna-AOBTE_LOCUS16723-3_1
g684.t1_1	rna-AOBTE_LOCUS16722_1
g685.t1_1	rna-AOBTE_LOCUS16719_1
g686.t1_1	rna-AOBTE_LOCUS16716-2_1
g687.t1_1	rna-AOBTE_LOCUS16712_1
g688.t1_1	rna-AOBTE_LOCUS16711_1
g689.t1_1	rna-AOBTE_LOCUS16710-2_1
g691.t1_1	rna-AOBTE_LOCUS16660_1
g697.t1_1	rna-AOBTE_LOCUS8286_1
g700.t1_1	rna-AOBTE_LOCUS16883-3_1
g701.t1_1	rna-AOBTE_LOCUS16884_1
g702.t1_1	rna-AOBTE_LOCUS9025-2_1
g703.t1_1	rna-AOBTE_LOCUS18461-3_1
g704.t2_1	rna-AOBTE_LOCUS18700_1
g705.t2_1	rna-AOBTE_LOCUS16885_1
g706.t2_1	rna-AOBTE_LOCUS16886_1
g707.t1_1	rna-AOBTE_LOCUS16888_1
g708.t1_1	rna-AOBTE_LOCUS16896_1
g709.t1_1	rna-AOBTE_LOCUS16899_1
